ENST00000496760 ENST00000593682 ENST00000311437 ENST00000373036 	ENST00000559007 ENST00000558064 ENST00000550597 ENST00000392876 ENST00000522833 ENST00000475135 ENST00000478791 ENST00000299163 ENST00000472961 	633 981 2203 4371 	1800 199 16 3127 299 625 1065 10640 219 	639 987 2209 4377 	1800 199 16 3127 299 625 1065 10640 219 	37 37 37 37 	46 46 46 46 46 46 46 46 46 
ENST00000293272 ENST00000366113 ENST00000463941 ENST00000603197 ENST00000605140 ENST00000605509 	ENST00000366333 ENST00000498286 ENST00000326495 ENST00000546433 ENST00000360239 ENST00000607041 	741 620 606 741 620 606 	406 9512 6008 5194 5954 406 	741 620 606 741 620 606 	428 9534 6030 5216 5976 428 	53 53 53 53 53 53 	31 31 31 31 31 31 
ENST00000472953 ENST00000475922 ENST00000568199 	ENST00000485714 ENST00000373316 ENST00000600820 ENST00000332853 ENST00000265293 ENST00000402255 ENST00000249116 ENST00000264968 ENST00000393487 ENST00000520461 ENST00000366457 ENST00000557255 ENST00000597340 	1110 1510 436 	2762 4593 2743 5299 5164 1054 1020 3309 3259 257 561 3238 4593 	1110 1510 436 	2762 4593 2743 5299 5164 1054 1020 3309 3259 257 561 3238 4593 	53 53 53 	53 53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000286307 	ENST00000526794 	2815 	6279 	2815 	6294 	53 	38 
ENST00000309733 ENST00000604015 	ENST00000489060 	7476 274 	2622 	7476 274 	2622 	51 51 	52 
ENST00000376896 	ENST00000596409 ENST00000422989 ENST00000536991 ENST00000575801 ENST00000336868 ENST00000586711 	5536 	1873 6239 280 1969 2324 138 	5556 	1873 6239 280 1969 2324 138 	33 	45 45 45 45 45 45 
ENST00000309733 	ENST00000429412 ENST00000546113 ENST00000489060 ENST00000392857 	7609 	2019 2019 2735 4659 	7610 	2019 2019 2735 4659 	40 	51 51 51 51 
ENST00000546151 	ENST00000515837 	944 	41 	959 	41 	38 	37 
ENST00000430710 ENST00000557364 ENST00000399982 	ENST00000223095 ENST00000445463 	6243 7252 7053 	751 697 	6243 7252 7053 	751 697 	53 53 53 	53 53 
ENST00000429412 ENST00000546113 ENST00000392385 ENST00000508075 ENST00000469632 ENST00000409562 ENST00000493254 ENST00000566753 ENST00000604604 	ENST00000295025 	2496 2496 717 691 798 2488 1811 1770 841 	8527 	2496 2496 717 691 798 2488 1811 1770 841 	8546 	53 53 53 53 53 53 53 53 53 	34 
ENST00000475900 	ENST00000609104 ENST00000590577 ENST00000598192 	4261 	6638 168 503 	4261 	6638 168 503 	53 	53 53 53 
ENST00000543872 	ENST00000511753 	76 	593 	76 	593 	36 	53 
ENST00000532425 ENST00000571337 	ENST00000470442 ENST00000530958 ENST00000497675 ENST00000377705 ENST00000459901 ENST00000521580 ENST00000361379 	3294 3294 	383 4077 2424 5259 1813 2287 2014 	3299 3299 	383 4077 2424 5259 1813 2287 2014 	46 46 	53 53 53 53 53 53 53 
ENST00000502413 ENST00000566753 ENST00000476192 ENST00000481617 ENST00000497426 ENST00000474698 	ENST00000529271 ENST00000550977 ENST00000552937 ENST00000549640 ENST00000549785 ENST00000551028 ENST00000550234 ENST00000547979 	232 964 7299 3155 7291 5675 	384 1015 56 56 56 56 56 56 	240 972 7307 3163 7299 5683 	388 1019 60 60 60 60 60 60 	44 44 44 44 44 44 	48 48 48 48 48 48 48 48 
ENST00000261233 	ENST00000321545 	3353 	2590 	3353 	2590 	53 	52 
ENST00000397779 ENST00000537364 ENST00000590843 ENST00000585712 	ENST00000307522 	199 1076 1612 279 	2612 	216 1093 1629 296 	2631 	36 36 36 36 	31 
ENST00000492755 ENST00000409774 ENST00000281932 ENST00000581868 ENST00000476275 ENST00000296215 	ENST00000511987 ENST00000501271 ENST00000518676 ENST00000524140 ENST00000552788 	299 2773 2437 2470 1645 2971 	1104 1091 7564 6802 6490 	299 2773 2437 2470 1645 2971 	1111 1098 7571 6809 6497 	38 38 38 38 38 38 	35 35 35 35 35 
ENST00000484427 ENST00000471144 ENST00000372136 ENST00000356311 	ENST00000541730 ENST00000301981 ENST00000265071 ENST00000272462 ENST00000328914 ENST00000583384 ENST00000471841 ENST00000444614 ENST00000536991 ENST00000452375 ENST00000449784 ENST00000450501 ENST00000357490 ENST00000432387 ENST00000461350 ENST00000498702 ENST00000483959 ENST00000593019 ENST00000371248 ENST00000526038 ENST00000590534 ENST00000373014 ENST00000521561 ENST00000414946 ENST00000394964 ENST00000483979 ENST00000549999 ENST00000571626 	3497 1994 1360 1067 	2036 2548 6270 1895 8116 54 4954 1739 417 415 418 316 344 319 1331 619 65 671 666 1375 479 1848 175 365 104 1018 471 1018 	3497 1994 1360 1067 	2036 2548 6270 1895 8116 54 4954 1739 417 415 418 316 344 319 1331 619 65 671 666 1375 479 1848 175 365 104 1474 471 1474 	53 53 53 53 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000448322 ENST00000531806 ENST00000529253 ENST00000528089 ENST00000528684 	ENST00000467239 ENST00000486431 ENST00000485843 ENST00000497543 ENST00000484945 ENST00000459803 ENST00000478666 ENST00000489609 	899 194 356 1012 932 	456 238 544 704 798 991 487 557 	901 196 358 1014 934 	456 238 544 704 798 991 487 557 	51 51 51 51 51 	53 53 53 53 53 53 53 53 
ENST00000361851 	ENST00000361899 	147 	143 	147 	143 	52 	53 
ENST00000368931 ENST00000295294 ENST00000579014 	ENST00000503503 	1510 1717 1528 	312 	1531 1738 1549 	312 	32 32 32 	32 
ENST00000522663 ENST00000403396 	ENST00000600313 ENST00000225724 ENST00000445123 ENST00000295240 ENST00000392663 ENST00000472667 ENST00000581050 ENST00000525437 	2340 2340 	457 1346 461 1858 1490 1253 643 1660 	2340 2340 	457 1346 461 1858 1490 1253 643 1660 	31 31 	51 51 51 51 51 51 51 51 
ENST00000416871 	ENST00000588736 	237 	1979 	237 	1979 	53 	38 
ENST00000529271 	ENST00000476192 ENST00000604604 ENST00000497426 ENST00000474698 	428 	7496 232 7488 5872 	429 	7511 247 7503 5887 	44 	38 38 38 38 
ENST00000295269 ENST00000355520 ENST00000261200 	ENST00000483793 ENST00000476192 ENST00000558583 ENST00000489060 ENST00000408926 ENST00000497426 ENST00000474698 	3859 7039 6634 	3499 4360 5455 1343 3003 4360 4359 	3859 7039 6634 	3499 4360 5455 1343 3003 4360 4359 	53 53 53 	52 52 52 52 52 52 52 
ENST00000476192 ENST00000558583 ENST00000489060 ENST00000497426 ENST00000310613 ENST00000474698 	ENST00000309733 	5007 6099 1990 5007 3197 5006 	7050 	5018 6110 2001 5018 3208 5017 	7050 	41 41 41 41 41 41 	53 
ENST00000549235 ENST00000556292 ENST00000547440 	ENST00000310455 ENST00000519699 ENST00000527076 ENST00000327441 ENST00000498273 ENST00000307792 ENST00000593919 ENST00000422247 ENST00000526185 	283 326 1674 	2102 2196 887 6568 3351 6335 1825 1958 1582 	283 326 1674 	2102 2196 887 6568 3351 6335 1825 1958 1582 	52 52 52 	52 52 52 52 52 52 52 52 52 
ENST00000577843 ENST00000583315 	ENST00000538264 	886 886 	968 	886 886 	968 	39 39 	53 
ENST00000544076 ENST00000558924 	ENST00000550466 ENST00000553262 	2114 1107 	722 722 	2130 1123 	722 722 	37 37 	36 36 
ENST00000469971 	ENST00000555870 	409 	5242 	409 	5258 	36 	37 
ENST00000382368 	ENST00000550262 ENST00000483634 ENST00000261590 ENST00000377984 ENST00000472182 ENST00000446034 ENST00000610054 ENST00000609760 ENST00000610111 ENST00000607955 ENST00000608364 ENST00000608462 ENST00000610206 ENST00000575525 	3305 	1732 1299 4391 122 307 57 57 57 57 57 57 57 57 57 	3305 	1732 1299 4391 122 307 57 57 57 57 57 57 57 57 57 	53 	51 51 51 51 51 51 51 51 51 51 51 51 51 51 
ENST00000442281 	ENST00000453518 	247 	466 	247 	466 	40 	53 
ENST00000312675 ENST00000543006 ENST00000476192 ENST00000558583 ENST00000497426 ENST00000474698 	ENST00000483793 	13384 13327 4691 5786 4691 4690 	3931 	13384 13327 4691 5786 4691 4690 	3931 	53 53 53 53 53 53 	50 
ENST00000595520 	ENST00000412930 	191 	292 	196 	309 	48 	36 
ENST00000531383 ENST00000534026 ENST00000564733 	ENST00000495257 ENST00000475187 ENST00000334464 ENST00000378268 ENST00000397893 ENST00000573951 ENST00000593019 ENST00000562435 ENST00000569997 ENST00000549737 	1179 1013 2261 	511 1671 5757 429 431 1645 595 6055 1470 183 	1179 1013 2261 	511 1671 5757 429 431 1645 595 6055 1470 183 	53 53 53 	52 52 52 52 52 52 52 52 52 52 
ENST00000599809 ENST00000601706 ENST00000553258 ENST00000569239 ENST00000442514 ENST00000398726 ENST00000548061 ENST00000544076 ENST00000550092 ENST00000549907 ENST00000546454 ENST00000546486 	ENST00000595520 	57 63 150 1425 150 96 150 1519 57 57 57 57 	141 	57 63 150 1425 150 96 150 1519 57 57 57 57 	141 	52 52 52 52 52 52 52 52 52 52 52 52 	53 
ENST00000339474 ENST00000400877 ENST00000334962 ENST00000584306 ENST00000319651 	ENST00000579913 ENST00000581296 	1312 2046 1429 4446 4318 	555 3803 	1312 2046 1429 4446 4318 	555 3803 	52 52 52 52 52 	53 53 
ENST00000399012 ENST00000381657 ENST00000465244 ENST00000356442 ENST00000588572 ENST00000326529 ENST00000593184 ENST00000468221 ENST00000595187 ENST00000589328 ENST00000409746 ENST00000571644 ENST00000565642 ENST00000243706 ENST00000506188 ENST00000507197 ENST00000505522 ENST00000381007 	ENST00000558339 ENST00000397936 ENST00000506530 	4398 4615 1991 243 1176 1291 1717 2059 249 2341 2441 1777 2156 2423 713 522 385 2709 	475 2915 1207 	4398 4615 1991 243 1176 1291 1717 2059 249 2341 2441 1777 2156 2423 713 522 385 2709 	475 2915 1207 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	53 53 53 
ENST00000557845 ENST00000552937 ENST00000549640 ENST00000549785 ENST00000551028 ENST00000550234 ENST00000547979 	ENST00000392385 ENST00000409562 ENST00000531169 	190 340 340 340 340 340 340 	486 2257 2434 	190 340 340 340 340 340 340 	486 2257 2434 	52 52 52 52 52 52 52 	52 52 52 
ENST00000495526 	ENST00000344248 ENST00000589373 ENST00000567833 ENST00000599652 	2770 	1532 368 839 2888 	2791 	1551 387 858 2907 	32 	34 34 34 34 
ENST00000529162 ENST00000593421 	ENST00000421528 ENST00000225519 	182 182 	2003 3104 	182 182 	2019 3120 	35 35 	37 37 
ENST00000606080 ENST00000271375 	ENST00000335251 ENST00000358637 	5514 6723 	6193 1140 	5534 6743 	6211 1158 	33 33 	34 34 
ENST00000551702 ENST00000546565 	ENST00000357495 ENST00000342657 ENST00000398039 	123 79 	287 1300 1159 	123 79 	287 1300 1159 	53 53 	53 53 53 
ENST00000406053 ENST00000556347 	ENST00000392385 ENST00000551944 ENST00000261200 ENST00000392857 ENST00000295025 	1818 658 	1049 3201 7352 5393 8799 	1819 659 	1063 3215 7366 5407 8813 	35 35 	39 39 39 39 39 
ENST00000366398 	ENST00000491555 	165 	90 	165 	90 	37 	44 
ENST00000529146 ENST00000340537 ENST00000431227 ENST00000534187 ENST00000448228 ENST00000533852 ENST00000346333 ENST00000510443 ENST00000359244 ENST00000497543 ENST00000484945 ENST00000459803 	ENST00000467239 ENST00000486431 ENST00000485843 	1606 1495 1756 1616 1799 1851 1403 1483 1501 1532 1626 1819 	1367 1149 1455 	1606 1495 1756 1616 1799 1851 1403 1483 1501 1532 1626 1819 	1367 1149 1455 	53 53 53 53 53 53 53 53 53 53 53 53 	50 50 50 
ENST00000580396 	ENST00000358776 ENST00000357731 	245 	3584 11714 	260 	3587 11717 	38 	36 36 
ENST00000476192 ENST00000497426 ENST00000474698 	ENST00000394511 ENST00000473559 ENST00000506474 	4661 4661 4660 	271 2202 220 	4665 4665 4664 	272 2203 221 	39 39 39 	52 52 52 
ENST00000368719 ENST00000462951 	ENST00000511647 ENST00000413543 	251 20 	2565 2468 	251 20 	2565 2468 	53 53 	52 52 
ENST00000588534 	ENST00000569475 ENST00000406925 ENST00000366844 ENST00000488523 	1041 	70 1957 10085 466 	1047 	87 1974 10102 483 	31 	36 36 36 36 
ENST00000429412 ENST00000546113 ENST00000538183 ENST00000489060 ENST00000604015 	ENST00000606080 	1989 1989 8231 2705 459 	4659 	2005 2005 8247 2721 475 	4659 	37 37 37 37 37 	32 
ENST00000570603 ENST00000573025 ENST00000572434 ENST00000574244 ENST00000575083 ENST00000574076 ENST00000532567 ENST00000527791 ENST00000527853 ENST00000524864 ENST00000528547 	ENST00000476147 ENST00000540179 ENST00000469891 ENST00000327878 	65 413 79 654 401 7 65 413 654 401 7 	70 70 75 70 	65 413 79 654 401 7 65 413 654 401 7 	70 70 75 70 	53 53 53 53 53 53 53 53 53 53 53 	53 53 53 53 
ENST00000429412 ENST00000546113 	ENST00000309733 ENST00000489060 ENST00000392857 ENST00000604015 	1732 1732 	7502 2546 4470 300 	1732 1732 	7516 2560 4484 314 	48 48 	38 38 38 38 
ENST00000563131 	ENST00000400000 ENST00000340541 ENST00000584796 ENST00000583879 ENST00000583475 ENST00000577539 	393 	783 858 500 482 451 2912 	393 	783 858 500 482 451 2912 	53 	52 52 52 52 52 52 
ENST00000476192 ENST00000497426 ENST00000474698 	ENST00000456523 ENST00000483793 ENST00000355520 ENST00000558583 ENST00000489060 ENST00000408926 	4239 4239 4238 	5086 3522 7170 5478 1366 3026 	4239 4239 4238 	5086 3522 7170 5478 1366 3026 	45 45 45 	53 53 53 53 53 53 
ENST00000448430 ENST00000380679 	ENST00000548191 ENST00000553645 ENST00000357759 ENST00000467761 ENST00000489514 ENST00000482099 	1129 1478 	1883 8103 2336 2049 2076 2329 	1132 1481 	1884 8104 2337 2050 2077 2330 	38 38 	40 40 40 40 40 40 
ENST00000309955 ENST00000544076 	ENST00000523902 	3731 1432 	446 	3733 1434 	446 	51 51 	53 
ENST00000423281 ENST00000588258 ENST00000590179 ENST00000428183 ENST00000323716 ENST00000441711 ENST00000454559 ENST00000425331 ENST00000541300 ENST00000366200 	ENST00000366221 ENST00000450791 ENST00000204726 	131 977 711 2025 2202 2097 1920 2025 1848 98 	958 7071 7446 	143 989 723 2037 2214 2109 1932 2037 1860 110 	964 7077 7452 	34 34 34 34 34 34 34 34 34 34 	34 34 34 
ENST00000234170 ENST00000489306 	ENST00000586372 	3093 413 	2450 	3093 413 	2470 	53 53 	32 
ENST00000295065 ENST00000549235 ENST00000556292 ENST00000489047 	ENST00000565321 ENST00000569563 ENST00000377957 ENST00000574474 ENST00000465605 ENST00000472200 ENST00000471668 ENST00000311417 ENST00000432729 ENST00000301215 ENST00000473371 ENST00000493181 ENST00000333703 ENST00000483477 ENST00000300619 ENST00000495441 ENST00000293272 ENST00000366113 ENST00000265641 ENST00000584581 ENST00000497613 ENST00000409379 ENST00000556123 ENST00000409734 ENST00000504669 ENST00000501515 ENST00000492342 ENST00000400331 ENST00000560440 ENST00000422247 ENST00000491968 ENST00000461317 ENST00000391743 ENST00000572652 ENST00000527063 ENST00000491193 ENST00000367942 ENST00000603197 ENST00000605140 ENST00000574314 ENST00000576928 ENST00000426371 	3501 264 307 3148 	6475 4403 3671 3750 206 2738 1887 2791 2845 3481 1508 6399 4408 3190 3845 2509 817 696 4594 2466 6475 4403 3900 1066 2975 453 206 5024 2651 1993 206 206 2509 1420 1922 1310 2996 817 696 2509 2592 1012 	3501 264 307 3148 	6475 4403 3671 3750 206 2738 1887 2791 2845 3481 1508 6399 4408 3190 3845 2509 817 696 4594 2466 6475 4403 3900 1066 2975 453 206 5024 2651 1993 206 206 2509 1420 1922 1310 2996 817 696 2509 2592 1012 	53 53 53 53 	51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 
ENST00000475445 	ENST00000528217 	478 	243 	498 	257 	32 	33 
ENST00000468303 ENST00000221996 ENST00000575079 ENST00000479290 ENST00000496069 	ENST00000563963 	2625 3474 476 3202 65 	2394 	2625 3474 476 3202 65 	2394 	53 53 53 53 53 	42 
ENST00000558583 	ENST00000476192 ENST00000489060 ENST00000497426 ENST00000474698 	6104 	5134 2117 5134 5133 	6104 	5134 2117 5134 5133 	47 	53 53 53 53 
ENST00000562884 	ENST00000276708 	489 	684 	489 	704 	38 	33 
ENST00000480321 	ENST00000488166 ENST00000265598 ENST00000361354 ENST00000262134 ENST00000566915 ENST00000377038 ENST00000509269 	2196 	348 2239 6659 2631 2529 2519 62 	2196 	348 2239 6659 2631 2529 2519 62 	46 	51 51 51 51 51 51 51 
ENST00000465826 ENST00000505065 ENST00000361485 ENST00000437538 ENST00000472198 ENST00000573729 ENST00000575324 ENST00000261651 ENST00000582764 	ENST00000249344 	1395 1240 520 1280 3410 3410 3410 2424 922 	4826 	1396 1241 521 1281 3411 3411 3411 2425 923 	4826 	35 35 35 35 35 35 35 35 35 	39 
ENST00000592988 	ENST00000483350 	1416 	927 	1427 	927 	41 	34 
ENST00000380821 ENST00000555638 	ENST00000366935 ENST00000376040 	4836 1889 	3186 1535 	4836 1889 	3186 1535 	51 51 	53 53 
ENST00000409887 	ENST00000295121 ENST00000493624 	3065 	1459 2379 	3065 	1479 2399 	53 	33 33 
ENST00000309733 ENST00000558583 ENST00000489060 	ENST00000310613 ENST00000474698 ENST00000550534 ENST00000550321 	6835 5988 1879 	3229 5038 739 727 	6835 5988 1879 	3247 5056 757 745 	52 52 52 	35 35 35 35 
ENST00000305997 	ENST00000339854 ENST00000542898 	3829 	316 949 	3829 	319 952 	34 	33 33 
ENST00000610020 	ENST00000586722 ENST00000458297 ENST00000566753 	7500 	582 500 861 	7503 	582 500 861 	50 	53 53 53 
ENST00000414297 	ENST00000594172 	624 	713 	624 	713 	53 	32 
ENST00000354617 	ENST00000439473 ENST00000438364 ENST00000411491 ENST00000312132 ENST00000446373 	1744 	1579 1435 1524 1872 1637 	1744 	1591 1447 1536 1884 1649 	45 	36 36 36 36 36 
ENST00000483793 	ENST00000489873 	3675 	2444 	3675 	2444 	52 	38 
ENST00000603274 ENST00000417944 ENST00000451967 ENST00000450479 ENST00000580020 	ENST00000445820 ENST00000428199 	115 115 115 115 115 	177 177 	129 129 129 129 129 	177 177 	39 39 39 39 39 	53 53 
ENST00000424911 ENST00000420084 ENST00000419005 ENST00000430856 ENST00000427251 ENST00000446873 ENST00000415450 	ENST00000453518 ENST00000429656 ENST00000417944 ENST00000451967 ENST00000450479 ENST00000580020 	52 52 52 52 52 52 52 	126 126 126 126 126 126 	52 52 52 52 52 52 52 	129 129 129 129 129 129 	41 41 41 41 41 41 41 	50 50 50 50 50 50 
ENST00000481916 ENST00000580938 ENST00000295240 ENST00000392663 ENST00000472667 	ENST00000476192 ENST00000497426 	1988 1988 3193 2825 2588 	6901 6901 	1988 1988 3193 2825 2588 	6901 6901 	53 53 53 53 53 	52 52 
ENST00000496760 ENST00000593682 ENST00000311437 ENST00000470741 ENST00000373036 	ENST00000593800 ENST00000597403 	636 984 2206 438 4374 	35 32 	636 984 2206 438 4374 	36 33 	34 34 34 34 34 	42 42 
ENST00000600466 	ENST00000304501 ENST00000554660 ENST00000580205 ENST00000379303 ENST00000262039 ENST00000398870 ENST00000443002 ENST00000497623 ENST00000297323 ENST00000474340 	2373 	2158 964 70 1944 7648 7411 1800 71 9817 1670 	2373 	2180 986 92 1966 7670 7433 1822 93 9839 1692 	53 	31 31 31 31 31 31 31 31 31 31 
ENST00000414297 	ENST00000452635 	621 	657 	621 	657 	52 	34 
ENST00000488797 	ENST00000480246 ENST00000596444 	602 	2776 2776 	621 	2793 2793 	34 	35 35 
ENST00000469971 	ENST00000566753 	439 	560 	439 	560 	40 	53 
ENST00000430711 ENST00000453441 	ENST00000320460 	1861 603 	1493 	1861 603 	1500 	52 52 	42 
ENST00000466537 ENST00000480625 ENST00000479997 ENST00000494905 ENST00000486307 ENST00000495405 	ENST00000521576 ENST00000297798 ENST00000411432 	92 92 92 92 92 92 	200 200 3500 	93 93 93 93 93 93 	200 200 3500 	35 35 35 35 35 35 	39 39 39 
ENST00000271375 	ENST00000606080 	6483 	5128 	6483 	5134 	43 	42 
ENST00000355632 	ENST00000607772 ENST00000233190 ENST00000601613 ENST00000375190 ENST00000589966 ENST00000369291 ENST00000592408 ENST00000590105 	2040 	3766 7579 737 1766 1018 4236 222 222 	2044 	3766 7579 737 1766 1018 4236 222 222 	49 	40 40 40 40 40 40 40 40 
ENST00000381210 	ENST00000551944 ENST00000604604 ENST00000261200 ENST00000392857 ENST00000229465 	1608 	3197 1169 7348 5389 965 	1624 	3209 1181 7360 5401 977 	37 	41 41 41 41 41 
ENST00000493254 ENST00000488088 ENST00000604604 ENST00000261200 ENST00000556347 ENST00000229465 	ENST00000392385 ENST00000392857 ENST00000295025 	2055 401 1089 7268 741 885 	1116 5460 8866 	2056 402 1090 7269 742 886 	1116 5460 8866 	35 35 35 35 35 35 	52 52 52 
ENST00000338641 ENST00000361452 ENST00000413209 ENST00000347330 	ENST00000413272 ENST00000341513 	3566 3429 2278 2795 	2946 2946 	3579 3442 2291 2808 	2961 2961 	31 31 31 31 	38 38 
ENST00000295269 ENST00000309733 ENST00000223073 	ENST00000408926 	3830 6162 15213 	2921 	3830 6162 15213 	2921 	33 33 33 	53 
ENST00000600751 	ENST00000392857 	2515 	5456 	2515 	5456 	53 	35 
ENST00000372523 	ENST00000536118 ENST00000463676 ENST00000595529 ENST00000511248 ENST00000598574 ENST00000531486 ENST00000512375 ENST00000508280 ENST00000506484 ENST00000583437 ENST00000545170 ENST00000429774 ENST00000473759 ENST00000596009 	2374 	1313 3918 718 568 1700 2204 2398 859 785 85 5503 5455 1269 1354 	2385 	1334 3939 739 589 1721 2225 2419 880 806 106 5524 5476 1290 1375 	41 	32 32 32 32 32 32 32 32 32 32 32 32 32 32 
ENST00000257189 ENST00000307792 ENST00000560440 ENST00000526185 	ENST00000300035 ENST00000574474 ENST00000472200 ENST00000366221 ENST00000333703 ENST00000497663 ENST00000293272 ENST00000366113 ENST00000463941 ENST00000551765 ENST00000396667 ENST00000556123 ENST00000409734 ENST00000504669 ENST00000476121 ENST00000301439 ENST00000334574 ENST00000408959 ENST00000515834 ENST00000491193 ENST00000603197 ENST00000605140 ENST00000605509 ENST00000426371 ENST00000459650 	3561 6249 2530 1496 	1357 3722 2710 893 4380 6 789 668 654 1372 11417 3872 1038 2947 1342 1567 4303 1435 3415 1282 789 668 654 984 1011 	3561 6249 2530 1496 	1357 3722 2710 893 4380 6 789 668 654 1372 11417 3872 1038 2947 1342 1567 4303 1435 3415 1282 789 668 654 984 1011 	53 53 53 53 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000483793 ENST00000223073 ENST00000463753 ENST00000310613 	ENST00000476192 ENST00000558583 ENST00000497426 ENST00000474698 	3594 15436 2900 2646 	4696 5791 4696 4695 	3594 15436 2900 2646 	4696 5791 4696 4695 	52 52 52 52 	53 53 53 53 
