ENST00000312675 ENST00000543006 ENST00000223073 ENST00000463753 ENST00000310613 	ENST00000309733 ENST00000478538 ENST00000476192 ENST00000558583 ENST00000489060 ENST00000518152 ENST00000497426 ENST00000474698 	13148 13091 15436 2900 2646 	6546 3 4607 5702 1590 343 4607 4606 	13149 13092 15437 2901 2647 	6568 25 4629 5724 1612 365 4629 4628 	51 51 51 51 51 	31 31 31 31 31 31 31 31 
ENST00000395863 ENST00000458470 ENST00000287152 ENST00000546104 ENST00000347667 ENST00000343882 ENST00000406360 ENST00000216024 ENST00000500728 ENST00000492915 ENST00000497897 ENST00000437775 ENST00000357419 ENST00000222800 ENST00000458339 ENST00000573012 ENST00000575418 ENST00000571672 ENST00000577109 ENST00000573265 	ENST00000562801 	2863 7075 7546 298 5719 6096 6135 2117 6048 814 1275 1160 1176 1196 799 1275 1160 1176 1196 799 	987 	2863 7075 7546 298 5719 6096 6135 2117 6048 814 1275 1160 1176 1196 799 1275 1160 1176 1196 799 	987 	31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 	53 
ENST00000237380 	ENST00000564557 ENST00000565697 ENST00000568158 	8820 	163 57 153 	8830 	180 74 170 	42 	33 33 33 
ENST00000488673 ENST00000377754 ENST00000297994 ENST00000377753 ENST00000537911 	ENST00000497424 ENST00000325203 ENST00000415216 	1131 910 1019 768 843 	4573 3269 3120 	1131 910 1019 768 843 	4573 3269 3120 	53 53 53 53 53 	45 45 45 
ENST00000432307 	ENST00000432132 	1158 	1215 	1158 	1215 	50 	53 
ENST00000496652 ENST00000601819 	ENST00000456154 ENST00000491242 ENST00000521728 	166 166 	250 373 199 	166 166 	250 373 199 	48 48 	41 41 41 
ENST00000457879 ENST00000438861 ENST00000453975 ENST00000487534 ENST00000460542 ENST00000470534 ENST00000547271 ENST00000479494 ENST00000476132 ENST00000453057 ENST00000455882 ENST00000471291 ENST00000413609 ENST00000547522 	ENST00000425848 ENST00000461583 ENST00000470915 ENST00000445222 ENST00000431930 ENST00000444289 ENST00000416096 ENST00000485166 ENST00000468995 ENST00000465498 ENST00000552193 ENST00000551578 ENST00000551120 ENST00000454091 ENST00000488889 ENST00000414592 ENST00000464713 ENST00000478258 ENST00000462986 ENST00000552493 ENST00000412585 ENST00000498007 ENST00000434333 ENST00000474381 ENST00000443552 ENST00000417978 ENST00000442939 ENST00000490454 ENST00000479675 ENST00000479969 ENST00000549869 ENST00000547112 ENST00000552498 ENST00000583265 ENST00000579721 	499 467 163 160 158 158 180 156 156 156 156 156 156 180 	293 208 227 364 544 515 211 208 206 206 228 250 250 547 515 211 208 206 206 211 235 227 364 81 544 515 211 208 206 206 228 250 250 290 206 	499 467 163 160 158 158 180 156 156 156 156 156 156 180 	293 208 227 364 544 515 211 208 206 206 228 250 250 547 515 211 208 206 206 211 235 227 364 81 544 515 211 208 206 206 228 250 250 290 206 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 	49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 
ENST00000309955 	ENST00000599809 ENST00000594734 ENST00000598562 ENST00000569239 ENST00000597084 ENST00000398726 	4001 	324 330 330 1692 330 363 	4001 	324 330 330 1692 330 363 	53 	41 41 41 41 41 41 
ENST00000378312 ENST00000278422 ENST00000529403 	ENST00000529704 ENST00000341865 ENST00000479805 ENST00000339464 	1200 1310 1380 	1191 4610 586 2210 	1201 1311 1381 	1200 4619 595 2219 	52 52 52 	44 44 44 44 
ENST00000558583 ENST00000489060 	ENST00000538183 	6097 1988 	7702 	6115 2006 	7702 	35 35 	51 
ENST00000588534 	ENST00000262134 ENST00000566915 ENST00000377038 	330 	2633 2531 2521 	330 	2633 2531 2521 	39 	53 53 53 
ENST00000310613 ENST00000550534 	ENST00000538183 ENST00000476192 ENST00000497426 	3251 761 	7657 5148 5148 	3251 761 	7663 5154 5154 	47 47 	46 46 46 
ENST00000524666 	ENST00000539739 	2681 	322 	2682 	334 	32 	41 
ENST00000452722 	ENST00000339468 	5060 	4111 	5062 	4111 	36 	53 
ENST00000309733 ENST00000476192 ENST00000489060 ENST00000497426 ENST00000474698 	ENST00000310613 	7414 5475 2458 5475 5474 	3859 	7414 5475 2458 5475 5474 	3859 	35 35 35 35 35 	42 
ENST00000434005 ENST00000318052 ENST00000325349 ENST00000513637 ENST00000443590 ENST00000451469 	ENST00000559385 ENST00000436459 ENST00000501580 ENST00000415278 ENST00000495704 ENST00000503537 ENST00000599509 	883 881 875 880 841 882 	967 975 970 975 854 978 975 	883 881 875 880 841 882 	967 975 970 975 854 978 975 	52 52 52 52 52 52 	53 53 53 53 53 53 53 
ENST00000400000 ENST00000340541 ENST00000584796 ENST00000583879 ENST00000583475 ENST00000577539 	ENST00000563131 	803 878 520 502 471 2932 	536 	803 878 520 502 471 2932 	536 	32 32 32 32 32 32 	45 
ENST00000536545 ENST00000506912 	ENST00000524095 ENST00000609129 	1135 838 	93 6786 	1135 838 	109 6802 	33 33 	37 37 
ENST00000607555 	ENST00000256861 ENST00000241261 ENST00000420541 ENST00000373367 ENST00000541184 	67 	5845 1439 1259 3394 3614 	70 	5851 1445 1265 3400 3620 	31 	32 32 32 32 32 
ENST00000398107 ENST00000425369 	ENST00000558611 ENST00000315713 	3190 3042 	374 719 	3199 3051 	382 727 	33 33 	44 44 
ENST00000589178 	ENST00000550977 ENST00000604604 ENST00000552937 ENST00000549640 ENST00000549785 ENST00000551028 ENST00000550234 ENST00000547979 	2423 	1155 266 197 197 197 197 197 197 	2442 	1155 266 197 197 197 197 197 197 	34 	53 53 53 53 53 53 53 53 
ENST00000476499 ENST00000556831 	ENST00000556462 ENST00000259253 ENST00000375990 ENST00000448299 ENST00000343381 ENST00000358785 ENST00000301439 	1326 415 	1877 6626 6910 1473 1735 1674 1490 	1326 415 	1883 7952 8236 1479 1741 1680 1496 	53 53 	46 46 46 46 46 46 46 
ENST00000309733 	ENST00000538183 ENST00000489060 ENST00000392857 	8123 	8889 3360 5285 	8123 	8889 3360 5285 	53 	53 53 53 
ENST00000457497 	ENST00000489200 ENST00000458500 ENST00000482732 ENST00000492572 ENST00000467168 ENST00000607508 ENST00000607271 ENST00000607631 ENST00000607538 ENST00000606677 	160 	1347 394 1544 1138 615 1347 394 1544 1138 615 	160 	1347 394 1544 1138 615 1347 394 1544 1138 615 	52 	51 51 51 51 51 51 51 51 51 51 
ENST00000524461 	ENST00000357606 ENST00000317269 ENST00000597186 	81 	2720 2634 550 	86 	2720 2634 550 	46 	36 36 36 
ENST00000408926 	ENST00000538183 ENST00000321521 ENST00000312675 ENST00000543006 ENST00000476192 ENST00000355520 ENST00000558583 ENST00000261200 ENST00000497426 ENST00000310613 ENST00000474698 	3122 	7061 7949 13243 13186 4550 7337 5645 6932 4550 2741 4549 	3122 	7074 7962 13256 13199 4563 7350 5658 6945 4563 2754 4562 	39 	40 40 40 40 40 40 40 40 40 40 40 
ENST00000429412 ENST00000546113 ENST00000392857 	ENST00000309733 ENST00000310613 	2055 2055 4695 	7794 4040 	2055 2055 4695 	7794 4040 	49 49 49 	36 36 
ENST00000414297 	ENST00000594172 	622 	705 	622 	711 	52 	35 
ENST00000445820 	ENST00000453518 	215 	467 	216 	467 	52 	53 
ENST00000529201 	ENST00000461837 ENST00000412144 ENST00000383198 ENST00000548408 ENST00000541730 ENST00000495024 ENST00000383067 ENST00000383066 ENST00000551943 ENST00000301981 ENST00000265071 ENST00000434618 ENST00000272462 ENST00000328914 ENST00000583384 ENST00000471841 ENST00000444614 ENST00000467834 ENST00000374568 ENST00000374572 ENST00000480059 ENST00000437315 ENST00000417059 ENST00000536991 ENST00000452375 ENST00000449784 ENST00000450501 ENST00000357490 ENST00000432387 ENST00000461350 ENST00000498702 ENST00000483959 ENST00000490867 ENST00000526549 ENST00000545854 ENST00000593019 ENST00000371248 ENST00000526038 ENST00000342063 ENST00000373014 ENST00000521561 ENST00000369308 ENST00000414946 ENST00000394964 ENST00000549999 ENST00000604000 ENST00000411857 	131 	2151 2944 3026 2147 2035 2140 2937 3019 2758 2547 6269 3019 1894 8115 53 4953 1738 2147 2944 3026 2147 2944 3026 416 414 417 315 343 318 1330 618 64 317 274 269 670 665 1374 2451 1847 174 3059 364 103 470 2908 4855 	131 	2151 2944 3026 2147 2035 2140 2937 3019 2758 2547 6269 3019 1894 8115 53 4953 1738 2147 2944 3026 2147 2944 3026 416 414 417 315 343 318 1330 618 64 317 274 269 670 665 1374 2451 1847 174 3059 364 103 470 2908 4855 	53 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000527818 	ENST00000485556 	1591 	1733 	1598 	1755 	44 	31 
ENST00000493254 ENST00000586722 ENST00000458297 ENST00000566753 ENST00000476192 ENST00000497426 ENST00000474698 ENST00000525705 	ENST00000610020 	1061 742 660 1021 7356 7348 5732 303 	7781 	1065 746 664 1025 7360 7352 5736 307 	7781 	31 31 31 31 31 31 31 31 	37 
ENST00000608642 	ENST00000492173 	2962 	2158 	2962 	2166 	31 	32 
ENST00000481132 	ENST00000524967 	849 	3982 	849 	3982 	53 	36 
ENST00000429656 ENST00000417944 ENST00000451967 ENST00000580020 	ENST00000428199 	194 194 194 194 	472 	196 196 196 196 	472 	51 51 51 51 	50 
ENST00000527246 ENST00000486951 ENST00000482150 ENST00000223076 	ENST00000428183 ENST00000323716 ENST00000441711 ENST00000454559 ENST00000425331 ENST00000541300 	2349 537 435 572 	2041 2218 2113 1936 2041 1864 	2349 537 435 572 	2056 2233 2128 1951 2056 1879 	36 36 36 36 	31 31 31 31 31 31 
ENST00000441159 ENST00000409703 ENST00000530818 ENST00000381908 ENST00000336164 ENST00000350274 ENST00000606080 	ENST00000309733 ENST00000394511 ENST00000478538 ENST00000483793 ENST00000473559 ENST00000354232 ENST00000489060 	5152 4798 403 3178 3175 3082 3259 	6576 156 33 3776 2087 1587 1620 	5169 4815 420 3195 3192 3099 3276 	6576 156 33 3776 2087 1587 1620 	33 33 33 33 33 33 33 	32 32 32 32 32 32 32 
ENST00000573895 	ENST00000302328 ENST00000450244 	459 	5940 5940 	465 	5956 5956 	47 	37 37 
ENST00000557114 ENST00000379380 ENST00000261560 ENST00000597922 ENST00000378592 ENST00000519926 ENST00000287957 ENST00000519830 ENST00000321844 ENST00000358151 ENST00000374212 ENST00000450849 ENST00000600960 ENST00000311765 ENST00000488733 ENST00000554101 ENST00000438796 	ENST00000583038 	143 4470 2169 326 1657 795 2514 95 4656 1532 4418 3149 2746 3854 1562 1171 4420 	539 	157 4484 2183 340 1671 809 2528 109 4670 1546 4432 3163 2760 3868 1576 1185 4434 	556 	39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 	36 
ENST00000590577 	ENST00000600744 	55 	212 	55 	222 	34 	32 
ENST00000573605 	ENST00000378847 	40 	2131 	40 	2146 	41 	37 
ENST00000586722 ENST00000458297 ENST00000566753 	ENST00000589178 	589 507 868 	2379 	589 507 868 	2393 	53 53 53 	36 
ENST00000528130 	ENST00000221086 ENST00000272907 ENST00000452837 ENST00000345094 ENST00000361840 ENST00000378195 ENST00000370791 	990 	6129 4653 2139 2134 2043 2076 2824 	997 	6151 4675 2161 2156 2065 2098 2846 	45 	31 31 31 31 31 31 31 
ENST00000564663 ENST00000563294 ENST00000483979 ENST00000571626 	ENST00000341446 ENST00000461837 ENST00000412144 ENST00000383198 ENST00000548408 ENST00000524543 ENST00000528080 ENST00000495024 ENST00000383067 ENST00000383066 ENST00000551943 ENST00000316334 ENST00000397461 ENST00000395684 ENST00000280614 ENST00000602198 ENST00000434618 ENST00000608382 ENST00000499676 ENST00000221996 ENST00000343450 ENST00000562263 ENST00000471841 ENST00000254942 ENST00000566051 ENST00000603068 ENST00000467834 ENST00000374568 ENST00000374572 ENST00000574118 ENST00000551568 ENST00000338356 ENST00000480059 ENST00000437315 ENST00000417059 ENST00000414812 ENST00000505044 ENST00000467747 ENST00000503374 ENST00000012049 ENST00000366382 ENST00000327794 ENST00000483959 ENST00000558118 ENST00000340417 ENST00000510877 ENST00000442461 ENST00000446851 ENST00000395283 ENST00000395282 ENST00000581287 ENST00000583206 ENST00000588427 ENST00000588578 ENST00000445217 ENST00000392690 ENST00000526038 ENST00000475467 ENST00000301019 ENST00000496942 ENST00000482969 ENST00000497738 ENST00000533141 ENST00000374045 ENST00000470617 ENST00000510199 ENST00000243673 ENST00000462646 ENST00000605421 ENST00000560810 ENST00000550749 ENST00000359975 	341 234 892 892 	3285 2087 2880 2962 2083 1732 1869 2076 2873 2955 2694 2845 78 179 1712 64 2955 2287 5405 1723 2068 22 4889 1907 488 1889 2083 2880 2962 935 6382 6368 2083 2880 2962 61 77 630 20 1831 1335 7582 0 317 3746 3071 2985 2814 3101 3244 335 238 307 2356 1473 3136 1310 420 12 2055 1400 1385 41 4573 434 54 2385 113 181 922 146 149 	341 234 892 892 	3285 2087 2880 2962 2083 1732 1869 2076 2873 2955 2694 2845 78 179 1712 64 2955 2287 5405 1723 2068 22 4889 1907 488 1889 2083 2880 2962 935 6382 6368 2083 2880 2962 61 77 630 20 1831 1335 7582 0 317 3746 3071 2985 2814 3101 3244 335 238 307 2356 1473 3136 1310 420 12 2055 1400 1385 41 4573 434 54 2385 113 181 922 146 149 	53 53 53 53 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 
ENST00000572974 	ENST00000587354 	317 	2388 	317 	2405 	44 	33 
ENST00000381783 	ENST00000431532 ENST00000421852 ENST00000296254 	877 	4080 1245 874 	898 	4093 1258 887 	32 	36 36 36 
ENST00000521088 ENST00000502784 ENST00000532878 	ENST00000399556 ENST00000428039 	593 547 584 	599 634 	593 547 584 	599 634 	52 52 52 	53 53 
ENST00000494547 ENST00000372977 	ENST00000469481 	1453 1329 	371 	1468 1344 	381 	38 38 	43 
ENST00000489060 	ENST00000429412 ENST00000546113 ENST00000538183 ENST00000392857 	2661 	2106 2106 8348 4746 	2661 	2121 2121 8363 4761 	53 	36 36 36 36 
ENST00000524461 	ENST00000357606 ENST00000317269 ENST00000597186 	81 	2720 2634 550 	86 	2720 2634 550 	46 	36 36 36 
ENST00000460674 ENST00000264613 	ENST00000460469 	2203 4610 	400 	2203 4610 	400 	53 53 	34 
ENST00000343450 	ENST00000334464 ENST00000307602 ENST00000589561 ENST00000519414 ENST00000263071 ENST00000434376 ENST00000348987 ENST00000342374 ENST00000594962 ENST00000316843 ENST00000479155 ENST00000312239 ENST00000375003 ENST00000411678 	1967 	5778 5719 165 538 3086 2992 2828 3475 59 3819 5563 3109 4014 1988 	1967 	5778 5719 165 538 3086 2992 2828 3475 59 3819 5563 3109 4014 1988 	53 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000435033 	ENST00000422514 ENST00000565402 ENST00000217185 ENST00000368614 ENST00000392638 ENST00000368610 ENST00000301215 ENST00000238831 ENST00000594723 ENST00000293272 ENST00000366113 ENST00000609706 ENST00000564218 ENST00000532619 ENST00000556123 ENST00000381800 ENST00000588278 ENST00000346141 ENST00000340993 ENST00000394239 ENST00000325752 ENST00000519330 ENST00000409074 ENST00000247618 ENST00000324134 ENST00000535162 ENST00000351894 ENST00000354278 ENST00000588629 ENST00000440421 ENST00000444814 ENST00000481066 ENST00000601013 ENST00000603197 ENST00000605140 ENST00000401486 ENST00000426371 	2206 	322 25 2437 4572 4757 4281 3522 7784 4236 858 737 847 1859 1570 3941 852 2815 888 1690 1622 1870 967 2096 2064 3743 3623 3458 3287 1721 388 7 505 1570 858 737 3004 1053 	2206 	324 27 2439 4574 4759 4283 3524 7786 4238 860 739 849 1861 1572 3943 854 2817 890 1692 1624 1872 969 2098 2066 3745 3625 3460 3289 1723 390 9 507 1572 860 739 3006 1055 	43 	38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 
ENST00000529806 ENST00000526908 ENST00000527826 ENST00000441047 	ENST00000475555 ENST00000458332 ENST00000439860 	307 33 300 120 	122 161 165 	307 33 300 120 	122 161 165 	52 52 52 52 	53 53 53 
ENST00000508075 	ENST00000551944 ENST00000409562 ENST00000604604 ENST00000600751 	881 	3227 2846 1199 2521 	881 	3227 2846 1199 2521 	46 	53 53 53 53 
ENST00000558583 	ENST00000379558 ENST00000295269 ENST00000582452 ENST00000456523 ENST00000483793 ENST00000355520 ENST00000473559 ENST00000462714 ENST00000223073 ENST00000354232 ENST00000282074 ENST00000261200 	5396 	6559 4032 345 5128 3564 7212 1875 1504 15406 1375 1251 6807 	5415 	6559 4032 345 5128 3564 7212 1875 1504 15406 1375 1251 6807 	34 	53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000545075 	ENST00000604646 	822 	1338 	822 	1360 	44 	31 
ENST00000531158 	ENST00000359543 	163 	2373 	163 	2373 	41 	52 
ENST00000459732 	ENST00000481242 ENST00000358070 ENST00000338081 ENST00000356915 ENST00000371993 	1187 	599 6475 6657 6320 6373 	1201 	599 6475 6657 6320 6373 	39 	50 50 50 50 50 
ENST00000462972 ENST00000561733 	ENST00000414696 	109 315 	1411 	109 315 	1411 	31 31 	38 
ENST00000266659 	ENST00000471694 ENST00000355354 	1701 	5636 3861 	1701 	5636 3861 	52 	33 33 
ENST00000436063 	ENST00000483793 ENST00000310613 ENST00000271375 	3982 	4093 3144 6084 	3982 	4109 3160 6100 	31 	37 37 37 
ENST00000392857 ENST00000600751 	ENST00000557060 ENST00000551944 ENST00000493254 	5567 2669 	2929 3473 2410 	5567 2669 	2929 3473 2410 	53 53 	41 41 41 
ENST00000479887 ENST00000461471 	ENST00000391496 ENST00000408951 	1307 1307 	166 166 	1307 1307 	166 166 	53 53 	38 38 
ENST00000424464 ENST00000410012 ENST00000344386 ENST00000471181 	ENST00000515262 	72 51 37 4604 	159 	72 51 37 4604 	159 	43 43 43 43 	50 
ENST00000240652 ENST00000542023 	ENST00000547020 	948 1005 	906 	956 1013 	906 	43 43 	52 
ENST00000492999 	ENST00000450504 ENST00000426791 	278 	419 419 	278 	419 419 	53 	52 52 
ENST00000489060 ENST00000310613 	ENST00000392857 	3034 4236 	5057 	3044 4246 	5057 	43 43 	53 
ENST00000488441 ENST00000425052 	ENST00000600027 ENST00000599167 ENST00000270625 ENST00000602252 ENST00000594493 ENST00000599561 ENST00000601306 	411 411 	880 1069 550 687 511 366 484 	411 411 	902 1091 572 709 533 388 506 	52 52 	31 31 31 31 31 31 31 
ENST00000606911 	ENST00000585916 ENST00000497424 ENST00000578223 ENST00000465425 ENST00000589953 ENST00000574580 ENST00000427117 ENST00000586353 ENST00000317490 	4612 	4758 3323 16 1598 513 1529 1135 800 1288 	4625 	4758 3323 16 1598 513 1529 1135 800 1288 	40 	38 38 38 38 38 38 38 38 38 
ENST00000481798 ENST00000461368 	ENST00000476715 ENST00000484568 ENST00000266610 	156 107 	257 256 266 	156 107 	257 256 266 	52 52 	53 53 53 
ENST00000442281 	ENST00000453518 	253 	466 	253 	466 	34 	53 
ENST00000393658 	ENST00000416501 	406 	1092 	409 	1092 	41 	53 
ENST00000552461 ENST00000396556 ENST00000429492 	ENST00000392876 	718 4668 5813 	3099 	729 4679 5824 	3106 	42 42 42 	46 
ENST00000481132 	ENST00000369500 	2562 	3058 	2562 	3058 	47 	51 
ENST00000424911 ENST00000420084 ENST00000419005 ENST00000430856 ENST00000427251 ENST00000446873 ENST00000415450 	ENST00000442281 ENST00000453518 ENST00000429656 ENST00000603274 ENST00000417944 ENST00000451967 ENST00000450479 ENST00000580020 	56 56 56 56 56 56 56 	111 111 111 111 111 111 111 111 	56 56 56 56 56 56 56 	129 129 129 129 129 129 129 129 	37 37 37 37 37 37 37 	35 35 35 35 35 35 35 35 
ENST00000393633 ENST00000577117 	ENST00000371316 	1972 1972 	3882 	1972 1972 	3882 	41 41 	50 
ENST00000340717 	ENST00000266688 ENST00000504333 	1342 	562 1014 	1351 	580 1032 	34 	35 35 
ENST00000563131 	ENST00000400000 ENST00000340541 ENST00000584796 ENST00000583879 ENST00000583475 ENST00000577539 	424 	801 876 518 500 469 2930 	424 	801 876 518 500 469 2930 	52 	34 34 34 34 34 34 
ENST00000375712 	ENST00000587091 ENST00000276033 	3409 	3880 4091 	3409 	3880 4091 	53 	53 53 
ENST00000592983 ENST00000328396 ENST00000561548 	ENST00000525618 ENST00000530021 ENST00000406297 	2270 1745 1745 	2504 1802 3302 	2271 1746 1746 	2516 1814 3314 	32 32 32 	41 41 41 
ENST00000429412 ENST00000546113 ENST00000481729 ENST00000476192 ENST00000489060 ENST00000497426 ENST00000310613 ENST00000474698 	ENST00000525705 	1523 1523 518 5256 2239 5256 3446 5255 	136 	1529 1529 524 5262 2245 5262 3452 5261 	136 	47 47 47 47 47 47 47 47 	53 
ENST00000355947 ENST00000349062 	ENST00000476570 	3302 3293 	1755 	3313 3304 	1755 	41 41 	46 
ENST00000547581 ENST00000547066 ENST00000438796 	ENST00000442152 ENST00000553121 ENST00000553147 ENST00000568900 ENST00000453831 ENST00000551168 ENST00000546461 ENST00000433028 ENST00000417894 ENST00000550401 ENST00000550821 ENST00000229729 ENST00000375562 ENST00000544672 ENST00000238831 ENST00000231706 ENST00000472855 ENST00000383379 ENST00000549677 ENST00000547684 ENST00000353265 ENST00000378847 ENST00000585058 ENST00000425238 ENST00000549663 ENST00000548188 ENST00000608676 ENST00000415517 ENST00000547493 ENST00000547288 ENST00000596009 	563 364 4399 	2431 2350 2479 1784 2431 2350 2479 721 2431 2350 2479 2431 2350 2479 4279 8648 1507 2431 2350 2479 1987 5608 5068 2431 2350 2479 2854 2431 2350 2479 1333 	563 364 4399 	2431 2350 2479 1784 2431 2350 2479 721 2431 2350 2479 2431 2350 2479 4279 8648 1507 2431 2350 2479 1987 5608 5068 2431 2350 2479 2854 2431 2350 2479 1333 	53 53 53 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000549322 ENST00000549105 ENST00000597888 ENST00000549001 	ENST00000496930 ENST00000393465 ENST00000320254 ENST00000576629 ENST00000572638 ENST00000333412 ENST00000339474 ENST00000400877 ENST00000334962 ENST00000584306 ENST00000319651 	772 3421 3421 535 	2201 3548 3516 4008 1428 3516 910 1644 1027 4044 3916 	772 3421 3421 535 	2201 3548 3516 4008 1428 3516 910 1644 1027 4044 3916 	52 52 52 52 	53 53 53 53 53 53 53 53 53 53 53 
ENST00000580201 	ENST00000558924 	127 	1248 	127 	1248 	52 	53 
ENST00000341446 ENST00000479013 ENST00000249760 ENST00000273375 ENST00000608676 ENST00000339077 ENST00000492977 	ENST00000216484 	2911 2880 3280 2574 2785 3491 1421 	6767 	2919 2888 3288 2582 2793 3499 1429 	6780 	34 34 34 34 34 34 34 	39 
