ENST00000569239 	ENST00000550466 ENST00000553258 ENST00000442514 ENST00000553262 ENST00000398726 ENST00000548061 	1496 	93 370 370 93 316 370 	1496 	93 370 370 93 316 370 	52 	53 53 53 53 53 53 
ENST00000399839 ENST00000330232 ENST00000262607 	ENST00000237380 ENST00000447393 ENST00000605420 	3273 2484 3214 	4036 4871 4871 	3273 2484 3214 	4036 4871 4871 	52 52 52 	53 53 53 
ENST00000355177 	ENST00000562840 	90 	1552 	109 	1552 	34 	51 
ENST00000310823 ENST00000369936 	ENST00000607772 ENST00000444558 	3534 3049 	15414 3512 	3534 3049 	15436 3534 	31 31 	31 31 
ENST00000398249 ENST00000357214 ENST00000391743 ENST00000574314 ENST00000576928 	ENST00000560440 	599 3163 2327 2327 2410 	3372 	599 3163 2327 2327 2410 	3394 	53 53 53 53 53 	31 
ENST00000398004 	ENST00000572085 	4473 	5502 	4491 	5519 	35 	36 
ENST00000519807 	ENST00000414696 ENST00000474507 ENST00000467004 	649 	1430 5 5 	651 	1430 5 5 	35 	33 33 33 
ENST00000404460 	ENST00000476192 ENST00000355520 ENST00000558583 ENST00000489060 ENST00000518152 ENST00000497426 ENST00000474698 	1114 	4600 7387 5695 1583 336 4600 4599 	1120 	4600 7387 5695 1583 336 4600 4599 	47 	51 51 51 51 51 51 51 
ENST00000572638 	ENST00000579094 	685 	336 	692 	348 	44 	35 
ENST00000560383 ENST00000558059 ENST00000272567 	ENST00000395613 ENST00000514936 	222 415 414 	569 564 	222 415 414 	570 565 	44 44 44 	46 46 
ENST00000429656 ENST00000445820 ENST00000417944 ENST00000451967 ENST00000450479 ENST00000580020 	ENST00000453518 	242 242 242 242 242 242 	467 	242 242 242 242 242 242 	467 	53 53 53 53 53 53 	53 
ENST00000358230 	ENST00000309955 ENST00000553258 ENST00000442514 ENST00000548061 	2769 	3676 8 8 8 	2769 	3676 8 8 8 	53 	53 53 53 53 
ENST00000529806 ENST00000526908 ENST00000527826 	ENST00000480705 ENST00000602152 	293 19 286 	125 99 	293 19 286 	125 99 	53 53 53 	53 53 
ENST00000273980 	ENST00000580201 	173 	19 	173 	33 	52 	39 
ENST00000285116 ENST00000571751 ENST00000360388 	ENST00000495617 	1619 1619 2773 	296 	1619 1619 2773 	296 	52 52 52 	53 
ENST00000599809 ENST00000595520 ENST00000594734 ENST00000598562 ENST00000597084 ENST00000412930 ENST00000558924 ENST00000439516 	ENST00000411432 	269 269 275 275 275 269 521 269 	3214 	270 270 276 276 276 270 522 270 	3214 	51 51 51 51 51 51 51 51 	53 
ENST00000333461 ENST00000584501 ENST00000371316 ENST00000366844 	ENST00000523599 ENST00000266673 	2334 1928 4699 8582 	850 3598 	2334 1928 4699 8582 	857 3605 	52 52 52 52 	34 34 
ENST00000528464 	ENST00000320934 ENST00000534529 ENST00000529458 ENST00000527037 ENST00000540028 	476 	2747 4228 403 2255 2004 	477 	2747 4228 403 2255 2004 	52 	53 53 53 53 53 
ENST00000480306 ENST00000481629 	ENST00000478358 	65 65 	58 	65 65 	58 	49 49 	53 
ENST00000508075 ENST00000604604 ENST00000261200 	ENST00000551944 ENST00000392857 	873 1023 7202 	3257 5449 	884 1034 7213 	3257 5449 	41 41 41 	53 53 
ENST00000507918 ENST00000432940 ENST00000455862 ENST00000450699 ENST00000515340 ENST00000510091 ENST00000445314 ENST00000571270 ENST00000574610 	ENST00000413323 	760 760 253 302 170 168 166 253 302 	225 	764 764 257 306 174 172 170 257 306 	225 	49 49 49 49 49 49 49 49 49 	35 
ENST00000492999 	ENST00000450504 ENST00000426791 	278 	424 424 	278 	424 424 	53 	53 53 
ENST00000295065 ENST00000549235 ENST00000556292 ENST00000489047 	ENST00000547440 ENST00000367942 	3556 319 362 3203 	1797 3012 	3556 319 362 3203 	1797 3012 	53 53 53 53 	53 53 
ENST00000549592 	ENST00000432307 	1340 	1589 	1340 	1589 	53 	47 
ENST00000489060 	ENST00000429412 ENST00000546113 ENST00000538183 ENST00000392857 	2680 	2098 2098 8340 4738 	2680 	2098 2098 8340 4738 	53 	42 42 42 42 
ENST00000222803 ENST00000507651 	ENST00000358157 ENST00000375846 	1414 621 	3500 7799 	1433 640 	3519 7818 	32 32 	32 32 
ENST00000358637 	ENST00000551132 ENST00000548741 ENST00000360254 ENST00000524536 ENST00000546977 ENST00000548969 ENST00000453246 ENST00000517561 ENST00000310613 	847 	250 460 50 97 193 140 3590 396 4773 	850 	268 478 68 115 211 158 3608 414 4791 	50 	34 34 34 34 34 34 34 34 34 
ENST00000309733 ENST00000489060 ENST00000506474 ENST00000518152 ENST00000519167 	ENST00000558583 	6649 1693 178 446 236 	5855 	6655 1699 184 452 242 	5855 	42 42 42 42 42 	53 
ENST00000358637 	ENST00000538183 	1668 	10010 	1669 	10021 	36 	42 
ENST00000520314 	ENST00000569947 ENST00000514482 ENST00000498286 	3553 	639 639 8860 	3572 	649 649 8870 	31 	31 31 31 
ENST00000414297 	ENST00000594172 	585 	700 	585 	711 	53 	34 
ENST00000327767 	ENST00000510199 	1272 	222 	1273 	222 	52 	53 
ENST00000392857 	ENST00000309733 	4854 	7995 	4855 	7995 	43 	51 
ENST00000451905 	ENST00000469326 	1847 	1062 	1847 	1070 	34 	44 
ENST00000481681 ENST00000458386 	ENST00000294189 ENST00000466397 ENST00000480306 ENST00000479017 ENST00000495383 	326 326 	635 682 659 611 654 	327 327 	635 682 659 611 654 	52 52 	52 52 52 52 52 
ENST00000301981 ENST00000526439 ENST00000602163 ENST00000374395 ENST00000321545 ENST00000485344 ENST00000591498 ENST00000512907 	ENST00000261233 	2387 222 1106 4251 2480 1413 11 603 	3346 	2387 222 1106 4251 2480 1413 11 603 	3346 	53 53 53 53 53 53 53 53 	53 
ENST00000301981 	ENST00000610026 	2415 	1710 	2415 	1732 	44 	31 
ENST00000529704 ENST00000341865 ENST00000479805 ENST00000339464 	ENST00000448299 ENST00000343381 ENST00000358785 	1180 4599 575 2199 	1449 1711 1650 	1200 4619 595 2219 	1449 1711 1650 	33 33 33 33 	46 46 46 
ENST00000266688 	ENST00000569076 ENST00000566753 	852 	195 335 	852 	216 356 	42 	32 32 
ENST00000492999 	ENST00000450504 ENST00000426791 	278 	416 416 	278 	417 417 	53 	52 52 
ENST00000309955 ENST00000544076 	ENST00000595520 	3738 1439 	68 	3738 1439 	68 	51 51 	53 
ENST00000456716 ENST00000432327 	ENST00000595278 	402 390 	1172 	420 408 	1172 	31 31 	46 
ENST00000607772 	ENST00000329627 	15424 	1640 	15436 	1640 	40 	53 
ENST00000529271 ENST00000552937 ENST00000549640 ENST00000549785 ENST00000550234 ENST00000547979 	ENST00000586722 ENST00000458297 ENST00000481617 	424 96 96 96 96 96 	886 804 3356 	424 96 96 96 96 96 	886 804 3356 	53 53 53 53 53 53 	52 52 52 
ENST00000538183 ENST00000558583 	ENST00000309733 	7497 6080 	7073 	7497 6080 	7073 	51 51 	43 
ENST00000607772 	ENST00000594070 	15354 	1142 	15362 	1142 	39 	37 
ENST00000583295 ENST00000582345 ENST00000321666 	ENST00000576273 	1163 275 1172 	1310 	1163 275 1172 	1310 	52 52 52 	53 
ENST00000458707 ENST00000317751 	ENST00000598766 ENST00000601644 ENST00000479069 ENST00000372977 ENST00000525752 	1302 2027 	1828 169 354 4990 99 	1302 2027 	1828 169 354 4990 99 	53 53 	53 53 53 53 53 
ENST00000309955 	ENST00000497244 	13474 	2639 	13494 	2661 	33 	31 
ENST00000600466 	ENST00000398004 	2423 	3773 	2423 	3794 	34 	31 
ENST00000461862 	ENST00000482747 ENST00000478389 ENST00000594723 ENST00000370132 	727 	1580 185 4348 1915 	727 	1580 185 4348 1915 	53 	53 53 53 53 
ENST00000461862 	ENST00000482747 ENST00000478389 ENST00000594723 ENST00000370132 	727 	1580 185 4348 1915 	727 	1580 185 4348 1915 	53 	53 53 53 53 
ENST00000580201 ENST00000558924 	ENST00000411432 	358 1366 	3987 	358 1366 	3987 	53 53 	53 
ENST00000595520 	ENST00000599809 ENST00000551364 ENST00000412930 	59 	120 120 120 	59 	120 120 120 	52 	53 53 53 
ENST00000414130 	ENST00000430198 	153 	200 	153 	206 	52 	47 
ENST00000316097 ENST00000409472 ENST00000472442 ENST00000367461 	ENST00000374423 	1932 1640 2207 74 	8513 	1949 1657 2224 91 	8527 	36 36 36 36 	36 
ENST00000477054 	ENST00000566978 ENST00000568599 ENST00000522362 ENST00000417903 ENST00000391762 ENST00000471292 ENST00000422029 ENST00000420296 ENST00000603699 ENST00000604101 ENST00000604978 ENST00000603345 ENST00000603051 ENST00000608761 ENST00000608439 ENST00000609035 ENST00000608867 ENST00000608124 ENST00000609503 ENST00000608001 ENST00000608208 ENST00000607917 ENST00000607921 ENST00000608709 ENST00000608128 ENST00000608527 ENST00000608589 ENST00000609931 ENST00000608907 ENST00000609895 ENST00000610264 ENST00000608231 ENST00000609488 ENST00000608277 ENST00000609834 ENST00000608302 ENST00000608746 ENST00000610169 ENST00000609859 ENST00000609364 ENST00000609029 ENST00000609899 ENST00000609878 ENST00000608998 ENST00000608094 ENST00000609773 ENST00000610238 ENST00000608089 ENST00000570422 ENST00000571300 ENST00000570362 ENST00000576127 ENST00000571179 	49 	222 321 3863 458 227 565 190 84 458 227 565 190 84 458 227 565 190 84 458 227 565 190 84 458 227 565 190 84 458 227 565 190 84 458 227 565 190 84 458 227 565 190 84 458 227 565 190 84 458 227 565 190 84 	55 	238 337 3879 474 243 581 206 100 474 243 581 206 100 474 243 581 206 100 474 243 581 206 100 474 243 581 206 100 474 243 581 206 100 474 243 581 206 100 474 243 581 206 100 474 243 581 206 100 474 243 581 206 100 	47 	37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 
ENST00000606080 	ENST00000538183 	6781 	10724 	6793 	10724 	41 	52 
ENST00000323669 ENST00000395606 ENST00000357758 	ENST00000571855 ENST00000296506 ENST00000460630 ENST00000355797 ENST00000270458 ENST00000371666 	4113 4156 4213 	1482 1329 113 2735 7070 2081 	4113 4156 4213 	1504 1351 135 2757 7092 2103 	35 35 35 	31 31 31 31 31 31 
ENST00000362079 	ENST00000361227 	716 	51 	716 	51 	53 	53 
ENST00000576531 ENST00000527356 	ENST00000554411 	1695 1695 	1474 	1701 1701 	1474 	47 47 	53 
ENST00000333139 ENST00000446232 	ENST00000395148 ENST00000371059 ENST00000225724 ENST00000539061 ENST00000526284 	1130 998 	3781 2881 2474 2501 1038 	1130 998 	3781 2881 2474 2501 1038 	33 33 	51 51 51 51 51 
ENST00000531383 ENST00000534026 ENST00000564733 	ENST00000595806 ENST00000471841 ENST00000444614 ENST00000536991 ENST00000452375 ENST00000449784 ENST00000450501 ENST00000357490 ENST00000432387 ENST00000461350 ENST00000526038 ENST00000373014 ENST00000551365 ENST00000411857 	1181 1015 2263 	69 4950 1735 413 411 414 312 340 315 1327 1371 1844 691 4852 	1181 1015 2263 	69 4950 1735 413 411 414 312 340 315 1327 1371 1844 691 4852 	51 51 51 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000529271 ENST00000552937 ENST00000549640 ENST00000549785 ENST00000550234 ENST00000547979 	ENST00000586722 ENST00000458297 ENST00000566753 ENST00000481617 	424 96 96 96 96 96 	910 828 1189 3380 	424 96 96 96 96 96 	910 828 1189 3380 	53 53 53 53 53 53 	52 52 52 52 
ENST00000538183 ENST00000321521 ENST00000312675 ENST00000543006 ENST00000476192 ENST00000497426 ENST00000310613 ENST00000474698 	ENST00000483793 ENST00000355520 ENST00000558583 ENST00000354232 	7048 7936 13230 13173 4537 4537 2728 4536 	3913 7561 5869 1724 	7048 7936 13230 13173 4537 4537 2728 4536 	3915 7563 5871 1726 	51 51 51 51 51 51 51 51 	42 42 42 42 
ENST00000328914 ENST00000409257 ENST00000591952 ENST00000327898 ENST00000589664 	ENST00000379170 ENST00000409279 	7850 1293 517 1263 613 	2774 118 	7854 1297 521 1267 617 	2774 118 	31 31 31 31 31 	52 52 
ENST00000424911 ENST00000420084 ENST00000419005 ENST00000430856 ENST00000427251 ENST00000446873 ENST00000415450 	ENST00000453518 ENST00000429656 ENST00000445820 ENST00000428199 ENST00000450479 	54 54 54 54 54 54 54 	149 149 149 149 149 	54 54 54 54 54 54 54 	149 149 149 149 149 	39 39 39 39 39 39 39 	53 53 53 53 53 
ENST00000309733 ENST00000476192 ENST00000497426 	ENST00000429412 ENST00000546113 ENST00000310613 	7034 5095 5095 	1704 1704 3626 	7034 5095 5095 	1704 1704 3626 	53 53 53 	45 45 45 
ENST00000492999 	ENST00000450504 ENST00000426791 	278 	424 424 	278 	424 424 	53 	53 53 
ENST00000478538 ENST00000483793 	ENST00000538183 	24 3767 	7252 	24 3767 	7252 	51 51 	53 
ENST00000371335 	ENST00000460352 	2507 	11 	2517 	11 	42 	38 
ENST00000279873 	ENST00000320934 	4584 	4298 	4599 	4298 	32 	52 
ENST00000310455 ENST00000519699 ENST00000342022 ENST00000444724 ENST00000371199 ENST00000355640 ENST00000295628 ENST00000402255 ENST00000249116 ENST00000355754 ENST00000480046 ENST00000319211 ENST00000592154 	ENST00000530932 	2008 2102 2894 2776 5253 5260 4912 1025 991 4549 2181 3285 560 	91 	2008 2102 2894 2776 5253 5260 4912 1025 991 4549 2181 3285 560 	91 	53 53 53 53 53 53 53 53 53 53 53 53 53 	53 
ENST00000388745 ENST00000521784 ENST00000420274 ENST00000318110 ENST00000592502 ENST00000598574 ENST00000440053 ENST00000475199 ENST00000592474 ENST00000460606 ENST00000336257 ENST00000378910 ENST00000359543 ENST00000358157 ENST00000375846 ENST00000373133 ENST00000549743 ENST00000480906 ENST00000431038 ENST00000374304 ENST00000428788 ENST00000548856 	ENST00000433028 ENST00000523277 ENST00000276533 ENST00000506028 	2232 2197 2287 1557 1499 1548 1348 630 218 1853 2976 4037 2033 3356 7655 507 374 1541 464 795 102 677 	766 1428 1380 1403 	2232 2197 2287 1557 1499 1548 1348 630 218 1853 2976 4037 2033 3356 7655 507 374 1541 464 795 102 677 	766 1428 1380 1403 	34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 	35 35 35 35 
ENST00000444724 ENST00000498273 ENST00000295628 ENST00000227155 ENST00000524750 ENST00000377038 ENST00000265715 	ENST00000607772 ENST00000588320 ENST00000225428 ENST00000366221 ENST00000376753 ENST00000446231 ENST00000565324 ENST00000389467 ENST00000589889 ENST00000398546 ENST00000481066 ENST00000458605 ENST00000447253 	2762 3244 4898 1446 568 1766 4236 	11594 131 2711 865 1314 13035 12292 12988 408 1143 408 2159 302 	2762 3244 4898 1446 568 1766 4236 	11594 131 2711 865 1314 13035 12292 12988 408 1143 408 2159 302 	53 53 53 53 53 53 53 	53 53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000392857 ENST00000600751 	ENST00000557060 ENST00000551944 ENST00000493254 	5567 2669 	2929 3473 2410 	5567 2669 	2929 3473 2410 	53 53 	41 41 41 
ENST00000604604 	ENST00000508075 ENST00000493254 ENST00000555870 ENST00000481617 	518 	430 1550 6135 3700 	532 	430 1550 6135 3700 	36 	53 53 53 53 
ENST00000552858 	ENST00000285298 	66 	938 	66 	947 	53 	44 
ENST00000406452 	ENST00000529167 ENST00000359060 ENST00000539195 	1841 	1991 1740 1240 	1841 	1991 1740 1240 	32 	35 35 35 
ENST00000467228 ENST00000319863 ENST00000354286 ENST00000545606 ENST00000295065 ENST00000486812 ENST00000439986 ENST00000549235 ENST00000556292 ENST00000489047 ENST00000477990 ENST00000497328 ENST00000342608 ENST00000396594 ENST00000539815 ENST00000476121 ENST00000372873 ENST00000394810 ENST00000470730 ENST00000396893 ENST00000527818 ENST00000592115 ENST00000586192 ENST00000477487 ENST00000462400 ENST00000395082 	ENST00000565321 ENST00000569563 ENST00000377957 ENST00000465605 ENST00000472200 ENST00000471668 ENST00000311417 ENST00000432729 ENST00000301215 ENST00000493181 ENST00000333703 ENST00000483477 ENST00000300619 ENST00000495441 ENST00000293272 ENST00000366113 ENST00000265641 ENST00000584581 ENST00000497613 ENST00000409379 ENST00000556123 ENST00000504669 ENST00000492342 ENST00000560440 ENST00000422247 ENST00000491968 ENST00000461317 ENST00000572652 ENST00000527063 ENST00000491193 ENST00000367942 ENST00000603197 ENST00000605140 ENST00000426371 	2366 1696 1312 6502 3475 3021 3305 238 281 3122 2732 3097 1991 2797 2633 1217 2908 3708 2001 3048 1629 205 185 1996 1825 216 	6475 4403 3671 206 2738 1887 2791 2845 3481 6399 4408 3190 3845 2509 817 696 4594 2466 6475 4403 3900 2975 206 2651 1993 206 206 1420 1922 1310 2996 817 696 1012 	2366 1696 1312 6502 3475 3021 3305 238 281 3122 2732 3097 1991 2797 2633 1217 2908 3708 2001 3048 1629 205 185 1996 1825 216 	6475 4403 3671 206 2738 1887 2791 2845 3481 6399 4408 3190 3845 2509 817 696 4594 2466 6475 4403 3900 2975 206 2651 1993 206 206 1420 1922 1310 2996 817 696 1012 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 
ENST00000607242 ENST00000393073 	ENST00000409683 	334 177 	396 	334 177 	396 	50 50 	52 
ENST00000340073 	ENST00000332397 ENST00000380765 ENST00000437326 ENST00000380407 	1471 	1969 1749 1969 654 	1471 	1969 1749 1969 654 	52 	52 52 52 52 
ENST00000538183 ENST00000558583 	ENST00000309733 ENST00000481729 ENST00000476192 ENST00000489060 ENST00000497426 ENST00000474698 	7497 6080 	7175 498 5236 2219 5236 5235 	7506 6089 	7190 513 5251 2234 5251 5250 	42 42 	37 37 37 37 37 37 
ENST00000368918 ENST00000368917 ENST00000483316 	ENST00000505594 ENST00000370608 ENST00000463065 	3279 3165 1376 	998 2277 2134 	3291 3177 1388 	1015 2294 2151 	34 34 34 	31 31 31 
ENST00000265081 ENST00000546483 	ENST00000263275 	3983 1110 	6216 	3993 1120 	6216 	33 33 	37 
ENST00000366283 	ENST00000472343 	14 	175 	14 	189 	34 	39 
ENST00000414297 ENST00000452635 	ENST00000594172 	547 531 	713 	564 548 	713 	35 35 	33 
ENST00000475468 	ENST00000426577 ENST00000431490 	514 	200 185 	514 	200 185 	53 	51 51 
ENST00000462399 ENST00000484637 ENST00000493284 ENST00000467974 ENST00000491393 ENST00000493699 ENST00000463494 	ENST00000400682 ENST00000383621 ENST00000491141 ENST00000383623 ENST00000469472 ENST00000553052 ENST00000420559 ENST00000423373 ENST00000484755 ENST00000452577 ENST00000469347 ENST00000546634 ENST00000422371 ENST00000428952 ENST00000459768 ENST00000426863 ENST00000467814 ENST00000550897 ENST00000376828 ENST00000360323 ENST00000478355 ENST00000376818 ENST00000478519 ENST00000428701 ENST00000434881 ENST00000423011 ENST00000430253 ENST00000480953 ENST00000434907 ENST00000547241 ENST00000450984 ENST00000449127 ENST00000494247 ENST00000412263 ENST00000466488 ENST00000547931 ENST00000400665 ENST00000444098 ENST00000486553 ENST00000478108 ENST00000452715 ENST00000546545 ENST00000582523 ENST00000583373 	774 774 774 774 774 774 774 	873 810 786 510 510 964 873 810 786 510 510 964 873 810 786 510 510 964 873 810 786 510 510 964 873 810 510 786 510 964 873 810 786 510 510 964 873 810 510 786 510 964 873 873 	774 774 774 774 774 774 774 	873 810 786 510 510 964 873 810 786 510 510 964 873 810 786 510 510 964 873 810 786 510 510 964 873 810 510 786 510 964 873 810 786 510 510 964 873 810 510 786 510 964 873 873 	53 53 53 53 53 53 53 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000380737 ENST00000518254 ENST00000520329 ENST00000518397 ENST00000522535 ENST00000523925 ENST00000524099 ENST00000519636 ENST00000315985 ENST00000522482 ENST00000521557 ENST00000519439 ENST00000521484 ENST00000523964 ENST00000520438 ENST00000518215 	ENST00000409600 ENST00000409226 	616 699 664 493 453 323 441 502 348 513 369 374 427 324 162 156 	2147 1827 	616 699 664 493 453 323 441 502 348 513 369 374 427 324 162 156 	2147 1827 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 	53 53 
ENST00000289416 ENST00000562251 ENST00000567711 ENST00000567006 ENST00000450120 	ENST00000592379 	2279 1790 297 382 1790 	43 	2297 1808 315 400 1808 	43 	34 34 34 34 34 	52 
ENST00000310613 ENST00000550534 ENST00000550321 	ENST00000538183 ENST00000476192 ENST00000497426 	3255 765 753 	7693 5184 5184 	3263 773 761 	7693 5184 5184 	41 41 41 	39 39 39 
ENST00000353231 ENST00000534609 	ENST00000511753 	1675 2954 	591 	1676 2955 	591 	52 52 	52 
ENST00000473559 	ENST00000538183 ENST00000321521 ENST00000312675 ENST00000543006 ENST00000476192 ENST00000355520 ENST00000558583 ENST00000261200 ENST00000497426 ENST00000310613 ENST00000474698 	1936 	7067 7955 13249 13192 4556 7343 5651 6938 4556 2747 4555 	1947 	7067 7955 13249 13192 4556 7343 5651 6938 4556 2747 4555 	41 	36 36 36 36 36 36 36 36 36 36 36 
ENST00000243326 	ENST00000495520 ENST00000511093 ENST00000334464 ENST00000378268 ENST00000545467 ENST00000537296 ENST00000307602 ENST00000593019 ENST00000562435 ENST00000381486 ENST00000396123 ENST00000234142 ENST00000594962 ENST00000549737 	10345 	691 101 5769 441 224 167 5710 607 6067 7364 4176 7326 50 195 	10345 	691 101 5769 441 224 167 5710 607 6067 7364 4176 7326 50 195 	52 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000483195 ENST00000394019 ENST00000346834 ENST00000359484 ENST00000423644 	ENST00000451608 	6296 6068 5825 5762 5889 	4649 	6296 6068 5825 5762 5889 	4649 	51 51 51 51 51 	53 
ENST00000373133 ENST00000480906 	ENST00000450741 	477 1511 	502 	477 1511 	517 	53 53 	37 
ENST00000290208 ENST00000414011 ENST00000423147 ENST00000556227 ENST00000579014 ENST00000597777 ENST00000536349 ENST00000540391 ENST00000535028 ENST00000480100 ENST00000368608 ENST00000492088 ENST00000265732 ENST00000481551 ENST00000589291 ENST00000375120 	ENST00000413817 	457 95 233 1020 1585 370 2410 1302 1273 497 2049 793 1355 3235 39 4906 	3162 	458 96 234 1021 1586 371 2411 1303 1274 498 2050 794 1356 3236 40 4907 	3174 	51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 	36 
