ENST00000256861 ENST00000568223 ENST00000422968 ENST00000394670 	ENST00000321844 	5890 3235 1453 3961 	4638 	5901 3246 1464 3972 	4638 	32 32 32 32 	53 
ENST00000520931 ENST00000315050 ENST00000523338 ENST00000522574 ENST00000522226 ENST00000519339 ENST00000521591 ENST00000518977 ENST00000524280 ENST00000523200 ENST00000517329 ENST00000389378 	ENST00000258198 ENST00000443351 ENST00000566150 ENST00000568180 ENST00000564090 ENST00000379482 	1526 1635 1635 779 1631 1389 1756 1756 1525 1525 77 2114 	410 213 213 170 253 209 	1526 1635 1635 779 1631 1389 1756 1756 1525 1525 77 2114 	410 213 213 170 253 209 	53 53 53 53 53 53 53 53 53 53 53 53 	53 53 53 53 53 53 
ENST00000600944 ENST00000453168 ENST00000423527 ENST00000436236 	ENST00000421408 	790 1675 1451 839 	3536 	790 1675 1451 839 	3541 	52 52 52 52 	31 
ENST00000381575 ENST00000334060 ENST00000573023 ENST00000397225 ENST00000546522 ENST00000547337 ENST00000488602 ENST00000448637 ENST00000466863 ENST00000392876 ENST00000554919 ENST00000553371 ENST00000557034 ENST00000369308 ENST00000604000 	ENST00000435225 	811 1411 1028 333 235 235 1458 2456 593 4922 225 225 224 2644 2500 	15 	811 1411 1028 333 235 235 1458 2456 593 4922 225 225 224 2644 2500 	15 	42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 	53 
ENST00000309955 ENST00000544076 	ENST00000599809 ENST00000595520 ENST00000594734 ENST00000598562 ENST00000411432 ENST00000557832 ENST00000551364 ENST00000597084 ENST00000594612 ENST00000412930 	3750 1451 	130 130 136 136 2209 226 130 136 130 130 	3755 1456 	142 142 148 148 2221 238 142 148 142 142 	48 48 	38 38 38 38 38 38 38 38 38 38 
ENST00000584196 ENST00000582966 	ENST00000333139 ENST00000446232 ENST00000476192 ENST00000539061 ENST00000497426 	1768 1768 	1192 1060 7030 2462 7030 	1769 1769 	1192 1060 7030 2462 7030 	52 52 	52 52 52 52 52 
ENST00000524666 	ENST00000337120 ENST00000566209 ENST00000413199 ENST00000476266 ENST00000578975 ENST00000393067 ENST00000302874 ENST00000505412 ENST00000327535 ENST00000340625 ENST00000356980 ENST00000361028 ENST00000396827 ENST00000329153 ENST00000557971 ENST00000559981 ENST00000558214 ENST00000395699 ENST00000596701 ENST00000392876 ENST00000408888 ENST00000366606 ENST00000357246 ENST00000571073 ENST00000429591 ENST00000252599 ENST00000593832 ENST00000575978 ENST00000367996 ENST00000481865 ENST00000540511 	1707 	301 75 1999 312 1137 2769 2009 1484 3959 1098 2273 5006 3684 4713 3836 1780 1187 7715 1887 4991 1886 1685 909 207 1622 2627 1861 2038 3884 1787 4785 	1707 	301 75 1999 312 1137 2769 2009 1484 3959 1098 2273 5006 3684 4713 3836 1780 1187 7715 1887 4991 1886 1685 909 207 1622 2627 1861 3108 3884 1787 4785 	53 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000491547 	ENST00000355232 ENST00000440803 ENST00000445221 ENST00000585110 	2719 	2364 470 1543 470 	2721 	2364 470 1543 470 	51 	53 53 53 53 
ENST00000329627 ENST00000324288 	ENST00000334660 ENST00000264563 	17380 6342 	2518 1533 	17380 6342 	2518 1533 	52 52 	53 53 
ENST00000355520 ENST00000261200 	ENST00000309733 ENST00000558583 ENST00000564458 ENST00000564795 	7010 6605 	6243 5399 935 935 	7010 6605 	6258 5414 950 950 	53 53 	37 37 37 37 
ENST00000553258 ENST00000569239 ENST00000442514 ENST00000548061 	ENST00000544076 	14 1289 14 14 	1441 	35 1310 35 35 	1441 	32 32 32 32 	52 
ENST00000531806 ENST00000529253 ENST00000528089 	ENST00000346333 ENST00000510443 ENST00000359244 ENST00000426628 ENST00000528685 	361 523 1179 	652 732 750 725 767 	361 523 1179 	652 732 750 725 767 	53 53 53 	37 37 37 37 37 
ENST00000392385 ENST00000508075 ENST00000409562 ENST00000586722 ENST00000458297 ENST00000566753 ENST00000481617 ENST00000295025 	ENST00000334567 	472 446 2243 1246 1164 1525 3716 8226 	1083 	472 446 2243 1246 1164 1525 3716 8226 	1083 	52 52 52 52 52 52 52 52 	51 
ENST00000565037 	ENST00000557525 	103 	77 	103 	93 	33 	35 
ENST00000445782 ENST00000309451 ENST00000491265 	ENST00000455239 	32 67 21 	11 	32 67 21 	11 	53 53 53 	53 
ENST00000515262 	ENST00000323460 	133 	4308 	133 	4323 	53 	34 
ENST00000498507 ENST00000600496 	ENST00000560274 	196 198 	140 	196 198 	140 	53 53 	53 
ENST00000609713 	ENST00000377957 ENST00000257189 ENST00000396667 ENST00000305188 	11640 	3722 3733 11496 3838 	11640 	3722 3733 11496 3838 	53 	53 53 53 53 
ENST00000359242 ENST00000294678 	ENST00000338465 	3967 3944 	1612 	3967 3944 	1620 	48 48 	44 
ENST00000557114 ENST00000265840 ENST00000443271 ENST00000296215 ENST00000594671 ENST00000262960 ENST00000597145 ENST00000566295 	ENST00000582678 ENST00000478251 ENST00000401725 	177 1921 1878 3072 3172 3618 4118 40 	2339 1979 705 	177 1921 1878 3072 3172 3618 4118 40 	2339 1979 705 	48 48 48 48 48 48 48 48 	39 39 39 
ENST00000549093 ENST00000552196 	ENST00000508075 ENST00000586722 ENST00000458297 ENST00000492481 ENST00000550977 ENST00000261200 ENST00000295025 	373 373 	784 1584 1502 265 1825 7113 8564 	373 373 	802 1602 1520 283 1843 7131 8582 	53 53 	34 34 34 34 34 34 34 
ENST00000459732 	ENST00000481242 ENST00000358070 ENST00000338081 ENST00000356915 ENST00000371993 	1187 	599 6475 6657 6320 6373 	1201 	599 6475 6657 6320 6373 	39 	50 50 50 50 50 
ENST00000256649 ENST00000369464 	ENST00000372977 	2617 2597 	3030 	2617 2597 	3037 	53 53 	41 
ENST00000558567 	ENST00000474142 ENST00000231461 ENST00000318636 ENST00000478916 ENST00000492336 ENST00000462680 ENST00000570820 	462 	55 2280 2551 1959 1119 870 172 	467 	55 2280 2551 1959 1119 870 172 	36 	52 52 52 52 52 52 52 
ENST00000399096 	ENST00000563963 	3923 	176 	3923 	191 	53 	32 
ENST00000374323 ENST00000583692 	ENST00000513321 	3120 3120 	1153 	3132 3132 	1171 	32 32 	32 
ENST00000382021 ENST00000303525 ENST00000295065 ENST00000549235 ENST00000556292 ENST00000489047 ENST00000550746 ENST00000410026 ENST00000547440 ENST00000301335 ENST00000367942 	ENST00000473014 ENST00000485714 ENST00000463030 ENST00000262715 ENST00000555008 ENST00000340344 ENST00000498273 ENST00000310389 ENST00000265068 	3101 3005 3531 294 337 3178 3755 9635 1685 6703 2900 	2935 1244 479 8609 6575 4137 3359 7702 5908 	3101 3005 3531 294 337 3178 3755 9635 1685 6703 2900 	2935 1244 479 8609 6575 4137 3359 7702 5908 	53 53 53 53 53 53 53 53 53 53 53 	53 53 53 53 53 53 53 53 53 
ENST00000479784 ENST00000458537 ENST00000360835 ENST00000411939 ENST00000375234 ENST00000446045 	ENST00000368905 ENST00000299353 ENST00000369880 ENST00000357613 ENST00000568559 ENST00000609129 ENST00000492184 ENST00000468005 	262 4580 5876 1348 1697 1557 	1103 2104 1838 3679 3259 6877 1632 2164 	262 4580 5876 1348 1697 1557 	1119 2120 1854 3695 3275 6893 1648 2180 	48 48 48 48 48 48 	37 37 37 37 37 37 37 37 
ENST00000481617 ENST00000295025 	ENST00000508075 ENST00000469632 ENST00000566753 ENST00000604604 ENST00000261200 	3887 8397 	700 807 1779 850 7029 	3887 8397 	700 807 1779 850 7029 	52 52 	53 53 53 53 53 
ENST00000601706 ENST00000553258 ENST00000442514 ENST00000548061 	ENST00000599809 ENST00000594734 ENST00000598562 ENST00000597084 	174 261 261 261 	307 313 313 313 	174 261 261 261 	324 330 330 330 	53 53 53 53 	36 36 36 36 
ENST00000518496 	ENST00000521576 ENST00000297798 ENST00000411432 	187 	194 194 3494 	206 	194 194 3494 	34 	53 53 53 
ENST00000301178 ENST00000336086 ENST00000474550 ENST00000566157 ENST00000574094 ENST00000313552 ENST00000369308 ENST00000449302 ENST00000604000 ENST00000434828 ENST00000262870 ENST00000400461 ENST00000411519 	ENST00000578115 ENST00000552478 ENST00000551739 ENST00000415933 ENST00000480603 ENST00000473325 	3429 1262 5669 3854 2161 2661 2360 3254 2216 285 1284 1656 2006 	437 3521 2388 416 395 2883 	3450 1283 5690 3875 2182 2682 2381 3275 2237 306 1305 1677 2027 	455 3539 2406 434 413 2901 	32 32 32 32 32 32 32 32 32 32 32 32 32 	34 34 34 34 34 34 
ENST00000571855 ENST00000476977 ENST00000573869 	ENST00000470951 	1369 1308 1308 	2249 	1369 1308 1308 	2270 	37 37 37 	31 
ENST00000538183 ENST00000476192 ENST00000497426 ENST00000310613 ENST00000474698 	ENST00000309733 	7711 5202 5202 3392 5201 	7523 	7711 5202 5202 3392 5201 	7523 	43 43 43 43 43 	50 
ENST00000429412 ENST00000546113 ENST00000392385 ENST00000409562 ENST00000481617 ENST00000295025 	ENST00000508075 ENST00000586722 ENST00000458297 ENST00000492481 ENST00000550977 ENST00000261200 	2426 2426 647 2418 3891 8401 	784 1584 1502 265 1825 7113 	2426 2426 647 2418 3891 8401 	784 1584 1502 265 1825 7113 	50 50 50 50 50 50 	52 52 52 52 52 52 
ENST00000379485 ENST00000424463 	ENST00000564846 ENST00000600468 	2792 2250 	1548 2217 	2792 2250 	1548 2217 	52 52 	53 53 
ENST00000258873 	ENST00000228495 	5313 	3276 	5330 	3281 	36 	37 
ENST00000570603 ENST00000573025 ENST00000572434 ENST00000574244 ENST00000575083 ENST00000574076 ENST00000532567 ENST00000527791 ENST00000527853 ENST00000524864 ENST00000528547 	ENST00000476147 ENST00000540179 ENST00000469891 ENST00000327878 	81 429 95 670 417 23 81 429 670 417 23 	68 68 73 68 	81 429 95 670 417 23 81 429 670 417 23 	68 68 73 68 	53 53 53 53 53 53 53 53 53 53 53 	53 53 53 53 
ENST00000481798 ENST00000461368 	ENST00000476715 ENST00000484568 ENST00000266610 	156 107 	257 256 266 	156 107 	257 256 266 	52 52 	53 53 53 
ENST00000582452 	ENST00000310613 	232 	2616 	232 	2616 	53 	53 
ENST00000356189 	ENST00000319878 	1143 	2408 	1143 	2430 	53 	31 
ENST00000309955 	ENST00000599809 ENST00000601706 ENST00000594734 ENST00000598562 ENST00000411432 ENST00000557832 ENST00000551364 ENST00000597084 ENST00000594612 ENST00000398726 ENST00000412930 ENST00000544076 ENST00000550092 ENST00000549907 ENST00000546454 ENST00000546486 	3682 	54 60 60 60 2133 150 54 60 54 93 54 1516 54 54 54 54 	3682 	54 60 60 60 2133 150 54 60 54 93 54 1516 54 54 54 54 	53 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 
ENST00000440886 	ENST00000569097 	2322 	1743 	2343 	1754 	32 	36 
ENST00000361851 	ENST00000361899 	97 	77 	97 	77 	53 	52 
ENST00000481617 ENST00000554304 	ENST00000489060 	2177 492 	3938 	2177 492 	3950 	33 33 	41 
ENST00000054950 	ENST00000545120 	521 	30 	521 	30 	52 	53 
ENST00000397495 ENST00000373839 ENST00000373836 ENST00000425637 ENST00000479988 ENST00000567125 ENST00000489142 ENST00000512907 ENST00000531158 ENST00000331301 	ENST00000570049 	1479 3111 3094 1122 2597 1770 454 1283 249 1895 	1329 	1479 3111 3094 1122 2597 1770 454 1283 249 1895 	1329 	52 52 52 52 52 52 52 52 52 52 	53 
ENST00000469971 	ENST00000566753 	408 	573 	408 	573 	53 	46 
ENST00000358151 	ENST00000272748 ENST00000583038 ENST00000304060 ENST00000482090 	1543 	5759 535 3981 174 	1546 	5780 556 4002 195 	50 	32 32 32 32 
ENST00000567020 ENST00000564879 ENST00000587483 ENST00000367282 	ENST00000559947 ENST00000507586 	4481 3228 1406 2086 	401 107 	4481 3228 1406 2086 	415 121 	52 52 52 52 	36 36 
ENST00000506487 ENST00000463753 ENST00000265909 	ENST00000558583 	519 2695 6312 	5375 	519 2695 6312 	5393 	32 32 32 	31 
ENST00000478251 ENST00000557255 ENST00000491856 ENST00000368178 ENST00000462774 	ENST00000401725 	1829 3224 2352 653 862 	641 	1829 3224 2352 653 862 	641 	36 36 36 36 36 	35 
ENST00000585037 ENST00000358677 ENST00000408893 ENST00000275605 ENST00000395471 	ENST00000295851 	132 5673 1916 1751 1799 	7950 	132 5673 1916 1751 1799 	7950 	52 52 52 52 52 	47 
ENST00000461102 	ENST00000530911 	1387 	528 	1387 	528 	53 	53 
ENST00000379558 ENST00000473559 ENST00000462714 	ENST00000355520 ENST00000261200 	6600 1916 1545 	7337 6932 	6600 1916 1545 	7337 6932 	34 34 34 	43 43 
ENST00000473880 	ENST00000297578 ENST00000523256 ENST00000521645 ENST00000574580 	3197 	1843 1663 1767 1534 	3197 	1843 1663 1767 1534 	44 	53 53 53 53 
ENST00000424911 ENST00000420084 ENST00000430856 ENST00000427251 ENST00000415450 	ENST00000456819 ENST00000453518 ENST00000429656 ENST00000445820 ENST00000428199 	57 57 57 57 57 	163 160 160 160 160 	57 57 57 57 57 	163 160 160 160 160 	36 36 36 36 36 	53 53 53 53 53 
ENST00000223073 	ENST00000295269 ENST00000309733 ENST00000558583 ENST00000564458 ENST00000564795 	15236 	3936 6268 5424 960 960 	15236 	3936 6268 5424 960 960 	52 	52 52 52 52 52 
ENST00000309733 ENST00000476192 ENST00000497426 ENST00000474698 	ENST00000429412 ENST00000546113 	7173 5234 5234 5233 	1554 1554 	7173 5234 5234 5233 	1554 1554 	53 53 53 53 	53 53 
ENST00000572638 	ENST00000579094 	583 	214 	583 	219 	52 	46 
ENST00000309733 	ENST00000429412 ENST00000546113 ENST00000538183 ENST00000489060 ENST00000506754 ENST00000604015 	7580 	2004 2004 8246 2720 1004 474 	7580 	2004 2004 8246 2720 1004 474 	53 	33 33 33 33 33 33 
ENST00000559989 	ENST00000342039 ENST00000338938 ENST00000379430 	1196 	1418 1418 1418 	1196 	1418 1418 1418 	52 	53 53 53 
ENST00000558583 	ENST00000310613 ENST00000474698 ENST00000550534 ENST00000550321 	6104 	3245 5054 755 743 	6104 	3256 5065 766 754 	48 	36 36 36 36 
ENST00000229465 	ENST00000460386 ENST00000401695 ENST00000440289 ENST00000606083 ENST00000467807 ENST00000490123 ENST00000488113 ENST00000495307 	1443 	491 1537 3052 435 1935 2141 1893 1819 	1443 	491 1537 3052 435 1935 2141 1893 1819 	53 	53 53 53 53 53 53 53 53 
ENST00000508504 ENST00000369985 ENST00000369981 ENST00000238831 ENST00000567425 ENST00000564372 ENST00000565289 ENST00000563014 ENST00000496462 ENST00000495441 ENST00000475966 ENST00000395337 ENST00000597914 ENST00000269391 ENST00000319945 ENST00000227155 ENST00000524750 ENST00000216264 ENST00000441801 ENST00000416379 ENST00000339375 ENST00000450876 ENST00000345589 ENST00000574773 ENST00000606041 	ENST00000257189 ENST00000526185 	135 7881 7970 4121 2217 2351 3240 1966 1378 2342 166 4288 334 2806 2675 1411 533 3495 1242 2217 2351 3240 1966 2495 166 	3557 1492 	135 7881 7970 4121 2217 2351 3240 1966 1378 2342 166 4288 334 2806 2675 1411 533 3495 1242 2217 2351 3240 1966 2495 166 	3557 1492 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	53 53 
ENST00000464167 ENST00000485439 ENST00000329092 ENST00000448864 ENST00000429437 ENST00000442341 ENST00000439255 ENST00000474640 	ENST00000495857 ENST00000468671 	431 228 311 302 229 399 351 440 	88 183 	431 228 311 302 229 399 351 440 	88 183 	52 52 52 52 52 52 52 52 	35 35 
ENST00000593576 	ENST00000470143 	232 	530 	240 	550 	32 	31 
ENST00000247226 ENST00000361127 	ENST00000369308 ENST00000604000 	4931 6575 	2358 2214 	4934 6578 	2361 2217 	32 32 	32 32 
ENST00000473185 ENST00000582797 ENST00000309955 ENST00000344063 ENST00000426763 ENST00000462432 ENST00000492328 ENST00000540348 ENST00000238831 ENST00000257575 ENST00000283875 ENST00000546522 ENST00000577369 ENST00000547337 ENST00000377939 ENST00000496676 ENST00000377948 ENST00000357503 ENST00000473559 ENST00000506484 ENST00000595980 ENST00000370647 ENST00000370646 ENST00000466201 ENST00000426548 ENST00000568935 	ENST00000495413 ENST00000588534 	587 802 3346 3006 3815 130 339 307 9148 2054 1749 219 802 219 2208 1798 2088 3798 440 386 491 1287 1776 692 4877 339 	1140 1508 	587 802 3346 3006 3815 130 339 307 9148 2054 1749 219 802 219 2208 1798 2088 3798 440 386 491 1287 1776 692 4877 339 	1140 1508 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	53 53 
ENST00000483793 ENST00000223073 ENST00000354232 ENST00000282074 	ENST00000309733 ENST00000476149 	3368 15219 1179 1055 	6292 2057 	3368 15219 1179 1055 	6292 2057 	53 53 53 53 	52 52 
ENST00000524666 ENST00000555188 ENST00000263026 	ENST00000266673 	1710 1439 3022 	3119 	1710 1439 3022 	3127 	53 53 53 	44 
ENST00000381210 	ENST00000392385 ENST00000551944 ENST00000409562 ENST00000392857 ENST00000295025 	1619 	1106 3258 2877 5450 8856 	1624 	1106 3258 2877 5450 8856 	41 	53 53 53 53 53 
ENST00000606080 	ENST00000478538 ENST00000476192 ENST00000355520 ENST00000558583 ENST00000518152 ENST00000261200 ENST00000497426 ENST00000474698 	3291 	3 4607 7394 5702 343 6989 4607 4606 	3291 	3 4607 7394 5702 343 6989 4607 4606 	32 	34 34 34 34 34 34 34 34 
ENST00000597137 ENST00000301455 ENST00000595079 ENST00000598255 ENST00000594348 ENST00000393962 ENST00000593998 ENST00000541807 	ENST00000559697 	419 844 769 715 826 712 826 769 	344 	419 844 769 715 826 712 826 769 	344 	52 52 52 52 52 52 52 52 	43 
ENST00000378312 ENST00000278422 ENST00000529403 	ENST00000444724 ENST00000498273 ENST00000586448 ENST00000255226 ENST00000589658 ENST00000295628 ENST00000572732 ENST00000448299 ENST00000343381 ENST00000358785 ENST00000227155 ENST00000524750 ENST00000377038 ENST00000265715 	1219 1329 1399 	2752 3234 3407 3902 1607 4888 1413 1426 1688 1627 1436 558 1756 4226 	1219 1329 1399 	2752 3234 3407 3902 1607 4888 1413 1426 1688 1627 1436 558 1756 4226 	34 34 34 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000473559 	ENST00000309733 ENST00000518152 	1965 	6626 423 	1965 	6626 423 	51 	51 51 
ENST00000558583 	ENST00000489060 	6101 	2159 	6101 	2159 	50 	52 
ENST00000362079 	ENST00000361227 	741 	-12 	741 	0 	43 	41 
ENST00000538183 	ENST00000506754 	8183 	1043 	8190 	1052 	46 	44 
ENST00000596217 	ENST00000556725 ENST00000469767 ENST00000399518 ENST00000547930 ENST00000530561 ENST00000305817 ENST00000477410 ENST00000538334 ENST00000583912 ENST00000486832 ENST00000398042 ENST00000399807 ENST00000327374 ENST00000432883 ENST00000456048 ENST00000418858 ENST00000337002 ENST00000415440 ENST00000296121 ENST00000334464 ENST00000339656 ENST00000419854 ENST00000596433 ENST00000609104 ENST00000539605 ENST00000589328 ENST00000409746 ENST00000576720 ENST00000529485 ENST00000330689 ENST00000580903 ENST00000590577 ENST00000513641 ENST00000243344 ENST00000592700 ENST00000483033 ENST00000374372 ENST00000598192 ENST00000489667 ENST00000473946 ENST00000240285 ENST00000597197 ENST00000530493 ENST00000396825 ENST00000557026 ENST00000556170 ENST00000449302 ENST00000604225 ENST00000606750 ENST00000577127 ENST00000572089 ENST00000356949 ENST00000494840 ENST00000557586 	1036 	281 1096 3769 2571 424 3533 202 2065 462 271 1650 1944 1912 1726 1749 280 5888 720 4685 5812 3769 3689 395 6639 4199 2497 2597 1872 327 2636 87 169 457 4705 696 822 149 504 1209 1149 2543 204 637 1820 1171 2006 3333 1096 2065 1096 1096 1040 635 223 	1036 	292 1107 3780 2582 435 3544 213 2076 473 282 1661 1955 1923 1737 1760 291 5899 731 4696 5823 3780 3700 406 6650 4210 2508 2608 1883 338 2647 98 180 468 4716 707 2572 160 515 1220 1160 2554 215 648 1831 1182 2017 3344 1107 2076 1107 1107 1051 646 234 	51 	41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 
ENST00000521072 ENST00000424445 	ENST00000366333 ENST00000607041 	3146 3050 	95 95 	3146 3050 	95 95 	53 53 	32 32 
ENST00000572815 	ENST00000441206 	518 	376 	518 	376 	53 	49 
ENST00000552461 ENST00000396556 ENST00000429492 	ENST00000396271 ENST00000375901 ENST00000375905 ENST00000263116 	720 4670 5815 	3042 2809 2972 2516 	729 4679 5824 	3042 2809 2972 2516 	42 42 42 	37 37 37 37 
ENST00000405359 	ENST00000357790 ENST00000487304 ENST00000560274 	137 	388 1906 200 	137 	388 1906 200 	51 	52 52 52 
ENST00000243326 	ENST00000485586 ENST00000495520 ENST00000511093 ENST00000334464 ENST00000378268 ENST00000545467 ENST00000537296 ENST00000307602 ENST00000593019 ENST00000562435 ENST00000381486 ENST00000396123 ENST00000234142 ENST00000594962 ENST00000594780 	10344 	1050 694 104 5772 444 227 170 5713 610 6070 7367 4179 7329 53 726 	10344 	1050 694 104 5772 444 227 170 5713 610 6070 7367 4179 7329 53 726 	53 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000481771 	ENST00000440904 ENST00000573136 ENST00000573868 	1703 	130 129 130 	1703 	130 129 130 	53 	52 52 52 
ENST00000309733 ENST00000582452 ENST00000456523 ENST00000483793 ENST00000355520 ENST00000558583 ENST00000463753 ENST00000489060 ENST00000282074 ENST00000408926 ENST00000564458 ENST00000564795 	ENST00000321521 	6326 307 5090 3526 7174 5482 2832 1370 1213 3030 1018 1018 	7873 	6326 307 5090 3526 7174 5482 2832 1370 1213 3030 1018 1018 	7873 	53 53 53 53 53 53 53 53 53 53 53 53 	53 
ENST00000409887 	ENST00000295121 	3046 	1463 	3046 	1482 	53 	31 
ENST00000479770 	ENST00000495015 	1743 	246 	1756 	267 	31 	32 
ENST00000492999 	ENST00000450504 ENST00000426791 	278 	424 424 	278 	424 424 	53 	53 53 
ENST00000492999 	ENST00000450504 ENST00000426791 	278 	424 424 	278 	424 424 	53 	53 53 
ENST00000469412 ENST00000300107 ENST00000481276 ENST00000489501 ENST00000513146 	ENST00000440421 	2058 2577 1925 6785 527 	256 	2058 2577 1925 6785 527 	256 	51 51 51 51 51 	53 
ENST00000474698 	ENST00000309733 ENST00000489060 ENST00000604015 	5435 	7454 2498 252 	5435 	7462 2506 260 	52 	44 44 44 
ENST00000381210 	ENST00000551944 ENST00000604604 ENST00000261200 ENST00000392857 ENST00000229465 	1604 	3191 1163 7342 5383 959 	1624 	3209 1181 7360 5401 977 	33 	35 35 35 35 35 
ENST00000564180 	ENST00000485551 ENST00000412293 	1432 	4080 1175 	1451 	4101 1196 	31 	32 32 
ENST00000289488 ENST00000423494 ENST00000324866 ENST00000377663 ENST00000485344 	ENST00000274255 ENST00000399017 ENST00000321442 ENST00000504366 ENST00000392869 ENST00000491741 ENST00000493504 ENST00000596579 	1465 1163 1535 2471 1354 	2847 410 2550 1172 7030 782 1395 487 	1465 1163 1535 2471 1354 	2856 419 2559 1181 7039 791 1404 496 	53 53 53 53 53 	44 44 44 44 44 44 44 44 
