ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000465295 ENST00000396599 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000536557 ENST00000484462 ENST00000403916 ENST00000469899 ENST00000480465 ENST00000395291 	ENST00000515262 	158 348 183 140 80 68 68 68 91 68 91 68 91 68 68 77 	154 	158 348 183 140 80 68 68 68 91 68 91 68 91 68 68 77 	154 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	53 
ENST00000509376 ENST00000477560 	ENST00000317697 ENST00000536549 	1072 915 	1585 1581 	1087 930 	1591 1587 	35 35 	47 47 
ENST00000322723 ENST00000461347 ENST00000494618 	ENST00000508814 ENST00000514253 	1288 1987 293 	282 213 	1288 1987 293 	282 213 	34 34 34 	51 51 
ENST00000367211 ENST00000431766 	ENST00000370615 	477 1168 	47 	477 1168 	47 	53 53 	53 
ENST00000498161 ENST00000425761 ENST00000466086 ENST00000413500 ENST00000401830 ENST00000430907 ENST00000394290 ENST00000450676 ENST00000599364 	ENST00000449131 	331 349 215 213 554 354 386 354 331 	3773 	331 349 215 213 554 354 386 354 331 	3773 	53 53 53 53 53 53 53 53 53 	53 
ENST00000515255 ENST00000394730 ENST00000507281 ENST00000484843 ENST00000515279 ENST00000360505 ENST00000394728 	ENST00000514701 	463 1117 1114 1375 1344 1199 1124 	9220 	463 1117 1114 1375 1344 1199 1124 	9226 	53 53 53 53 53 53 53 	31 
ENST00000587811 	ENST00000331222 	314 	4605 	314 	4621 	52 	35 
ENST00000327351 ENST00000378409 	ENST00000490638 	599 556 	3359 	620 577 	3359 	31 31 	52 
ENST00000510019 	ENST00000508814 ENST00000514253 	322 	262 193 	322 	262 193 	52 	53 53 
ENST00000361624 	ENST00000515059 	563 	2579 	563 	2599 	49 	32 
ENST00000493012 	ENST00000379558 ENST00000295269 ENST00000309733 ENST00000582452 ENST00000456523 ENST00000483793 ENST00000355520 ENST00000473559 ENST00000462714 ENST00000223073 ENST00000354232 ENST00000282074 ENST00000261200 ENST00000564458 ENST00000564795 	423 	6543 4016 6348 329 5112 3548 7196 1859 1488 15390 1359 1235 6791 1040 1040 	423 	6560 4033 6365 346 5129 3565 7213 1876 1505 15407 1376 1252 6808 1057 1057 	53 	31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 
ENST00000463579 	ENST00000491969 	143 	188 	157 	188 	39 	53 
ENST00000484430 ENST00000398981 	ENST00000604922 	518 526 	288 	518 526 	288 	53 53 	52 
ENST00000596658 	ENST00000601717 ENST00000341114 ENST00000595948 ENST00000597295 ENST00000596011 ENST00000422090 ENST00000352066 ENST00000597029 ENST00000597723 ENST00000596217 ENST00000595463 ENST00000593652 ENST00000596437 ENST00000600583 ENST00000594673 ENST00000599788 ENST00000600935 ENST00000596680 ENST00000601665 ENST00000599186 ENST00000599830 ENST00000598301 	284 	17 140 140 97 93 345 332 44 76 105 105 105 132 105 36 76 105 30 66 66 83 115 	284 	17 140 140 97 93 345 332 44 76 105 105 105 132 105 36 76 105 30 66 66 83 115 	52 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000490926 ENST00000606589 	ENST00000232501 	263 144 	161 	263 144 	161 	53 53 	53 
ENST00000507623 ENST00000380638 	ENST00000463943 	194 194 	417 	194 194 	417 	53 53 	51 
ENST00000520547 ENST00000441206 	ENST00000570780 ENST00000391950 	428 379 	1136 1153 	428 379 	1136 1153 	53 53 	53 53 
ENST00000331595 ENST00000472615 ENST00000480756 ENST00000594173 ENST00000599593 ENST00000602170 	ENST00000395526 	1952 1783 1836 1952 1783 1836 	2539 	1952 1783 1836 1952 1783 1836 	2539 	52 52 52 52 52 52 	36 
ENST00000574872 ENST00000442087 	ENST00000519266 ENST00000520221 	709 192 	184 24 	709 192 	184 24 	53 53 	53 53 
ENST00000462680 	ENST00000492956 	787 	2212 	807 	2212 	33 	42 
ENST00000240333 ENST00000504260 ENST00000502406 ENST00000507773 ENST00000503334 ENST00000508520 ENST00000502268 ENST00000513508 ENST00000435059 ENST00000514907 ENST00000515850 ENST00000511763 ENST00000508926 ENST00000415270 	ENST00000402802 	520 1589 769 630 459 490 162 112 485 376 616 376 211 516 	1580 	520 1589 769 630 459 490 162 112 485 376 616 376 211 516 	1589 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 	32 
ENST00000468666 ENST00000478186 	ENST00000445820 ENST00000428199 	197 189 	69 69 	197 189 	69 69 	52 52 	53 53 
ENST00000472870 	ENST00000529181 	1147 	916 	1147 	933 	33 	36 
ENST00000367976 	ENST00000272203 ENST00000274242 ENST00000265713 ENST00000406337 ENST00000396930 ENST00000528973 ENST00000330258 ENST00000342316 ENST00000314499 ENST00000334116 ENST00000591340 ENST00000248041 ENST00000326742 ENST00000402119 ENST00000377252 ENST00000588113 	2038 	6978 3238 7889 7977 8021 3052 4013 4006 4110 2760 2623 2540 2440 2930 6911 486 	2038 	6992 3252 7903 7991 8035 3066 4027 4020 4124 2774 2637 2554 2454 2944 6925 500 	53 	33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 
ENST00000507623 ENST00000380638 	ENST00000463943 	197 197 	419 	197 197 	419 	53 53 	51 
ENST00000498752 ENST00000439573 ENST00000399415 ENST00000579116 	ENST00000592379 	265 265 257 265 	53 	265 265 257 265 	53 	53 53 53 53 	52 
ENST00000497322 ENST00000483598 ENST00000460355 ENST00000432629 ENST00000393148 ENST00000431782 ENST00000431098 ENST00000433385 ENST00000588627 ENST00000471280 	ENST00000450504 ENST00000486695 ENST00000426791 ENST00000467671 	1784 79 3237 197 223 194 198 199 1973 189 	401 327 401 327 	1784 79 3237 197 223 194 198 199 1973 189 	418 344 418 344 	53 53 53 53 53 53 53 53 53 53 	36 36 36 36 
ENST00000415816 ENST00000438323 ENST00000246911 ENST00000538473 ENST00000546325 ENST00000534876 	ENST00000321394 	535 520 475 409 289 133 	2250 	535 520 475 409 289 133 	2250 	53 53 53 53 53 53 	53 
ENST00000416139 ENST00000475608 	ENST00000592379 	227 224 	34 	227 224 	34 	52 52 	53 
ENST00000446445 	ENST00000592379 	281 	56 	281 	56 	53 	52 
ENST00000247087 	ENST00000426851 ENST00000591344 ENST00000567044 ENST00000565760 ENST00000562593 ENST00000518219 ENST00000358752 	6066 	273 5557 307 264 310 2206 4446 	6088 	285 5569 319 276 322 2218 4458 	31 	40 40 40 40 40 40 40 
ENST00000425466 ENST00000487100 ENST00000382175 ENST00000484430 ENST00000398981 ENST00000398259 ENST00000493479 ENST00000389400 	ENST00000604922 	533 535 409 535 543 531 517 561 	204 	533 535 409 535 543 531 517 561 	204 	53 53 53 53 53 53 53 53 	53 
ENST00000546654 	ENST00000564755 	47 	190 	47 	190 	53 	51 
ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000465295 ENST00000396599 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000536557 ENST00000484462 ENST00000403916 ENST00000469899 ENST00000480465 ENST00000395291 	ENST00000515262 	158 348 183 140 80 68 68 68 91 68 91 68 91 68 68 77 	157 	158 348 183 140 80 68 68 68 91 68 91 68 91 68 68 77 	157 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	51 
ENST00000329627 ENST00000479013 ENST00000249760 ENST00000531805 ENST00000554757 ENST00000570734 ENST00000481865 ENST00000483846 ENST00000401453 	ENST00000394232 ENST00000330276 ENST00000301659 ENST00000478402 ENST00000467298 	4563 2339 2739 90 55 2160 2518 2207 2521 	9828 9752 1903 793 648 	4563 2339 2739 90 55 2160 2518 2207 2521 	9831 9755 1906 796 651 	53 53 53 53 53 53 53 53 53 	32 32 32 32 32 
ENST00000498752 	ENST00000592379 	251 	43 	251 	43 	53 	53 
ENST00000422318 ENST00000459839 ENST00000489316 ENST00000471522 ENST00000487779 ENST00000490681 ENST00000307092 	ENST00000482728 	333 333 87 117 161 413 333 	45 	333 333 87 117 161 413 333 	45 	53 53 53 53 53 53 53 	53 
ENST00000295550 ENST00000491769 ENST00000472056 ENST00000409809 ENST00000347401 ENST00000353578 ENST00000346358 	ENST00000321844 	7662 1463 5614 6591 6891 6876 6894 	3067 	7662 1463 5614 6591 6891 6876 6894 	3068 	53 53 53 53 53 53 53 	32 
ENST00000520547 	ENST00000570780 ENST00000391950 	406 	1136 1153 	406 	1136 1153 	52 	51 51 
ENST00000586778 ENST00000589919 	ENST00000586622 	538 272 	197 	538 272 	197 	53 53 	53 
ENST00000474167 	ENST00000604922 	675 	329 	675 	329 	52 	53 
ENST00000428183 ENST00000323716 ENST00000441711 ENST00000454559 ENST00000323735 ENST00000425331 ENST00000541300 ENST00000313754 ENST00000537117 	ENST00000425699 	771 771 666 666 726 666 666 274 274 	4261 	771 771 666 666 726 666 666 274 274 	4265 	51 51 51 51 51 51 51 51 51 	35 
ENST00000498161 ENST00000466086 ENST00000413500 ENST00000599364 	ENST00000449131 	331 215 213 331 	3753 	331 215 213 331 	3753 	53 53 53 53 	52 
ENST00000520547 ENST00000441206 	ENST00000570780 ENST00000391950 	428 379 	1118 1135 	428 379 	1118 1135 	53 53 	53 53 
ENST00000498165 ENST00000475165 ENST00000299353 ENST00000369880 ENST00000573951 ENST00000593019 ENST00000562435 ENST00000289488 ENST00000324866 ENST00000571800 ENST00000569997 ENST00000597806 	ENST00000500320 ENST00000396307 ENST00000588320 ENST00000302692 ENST00000440282 ENST00000436580 	5750 28 2126 1860 1637 587 6047 1601 1671 755 1462 28 	2036 2887 181 2564 2674 2867 	5750 28 2126 1860 1637 587 6047 1601 1671 755 1462 28 	2036 2887 181 2564 2674 2867 	53 53 53 53 53 53 53 53 53 53 53 53 	53 53 53 53 53 53 
ENST00000560386 	ENST00000215957 	3222 	4633 	3222 	4633 	50 	53 
ENST00000561048 ENST00000496524 ENST00000461707 ENST00000572887 ENST00000219240 ENST00000373816 ENST00000571133 ENST00000558038 	ENST00000597463 	957 1723 1707 2022 1872 3049 1858 783 	715 	957 1723 1707 2022 1872 3049 1858 783 	732 	53 53 53 53 53 53 53 53 	36 
ENST00000512701 	ENST00000369474 	6680 	2258 	6680 	2271 	45 	31 
ENST00000425761 ENST00000406984 ENST00000434913 ENST00000394290 ENST00000450676 	ENST00000449131 	335 168 340 372 340 	4164 	335 168 340 372 340 	4164 	52 52 52 52 52 	53 
ENST00000466086 ENST00000413500 ENST00000517577 	ENST00000449131 	76 74 216 	4210 	76 74 216 	4210 	53 53 53 	53 
ENST00000557016 ENST00000216520 	ENST00000222402 	668 224 	2080 	668 224 	2097 	52 52 	32 
ENST00000498564 ENST00000495579 ENST00000463669 ENST00000492011 	ENST00000543111 ENST00000543096 	1100 1100 1100 1100 	7936 1852 	1100 1100 1100 1100 	7947 1863 	34 34 34 34 	40 40 
ENST00000416139 ENST00000475608 	ENST00000592379 	222 219 	59 	222 219 	59 	52 52 	53 
ENST00000407471 ENST00000435822 ENST00000398245 ENST00000447813 ENST00000402766 ENST00000468170 ENST00000490810 	ENST00000215829 	288 422 277 195 231 230 14 	128 	288 422 277 195 231 230 14 	128 	53 53 53 53 53 53 53 	53 
ENST00000309955 ENST00000598562 ENST00000553258 ENST00000442514 ENST00000594612 ENST00000548061 ENST00000412930 ENST00000439516 	ENST00000333139 ENST00000446232 ENST00000539061 	3821 66 153 153 60 153 60 60 	1188 1056 2458 	3821 66 153 153 60 153 60 60 	1188 1056 2458 	53 53 53 53 53 53 53 53 	53 53 53 
ENST00000396408 	ENST00000328664 	3797 	1918 	3797 	1928 	41 	42 
ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000465295 ENST00000396599 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000536557 ENST00000484462 ENST00000403916 ENST00000485945 ENST00000480465 ENST00000395291 	ENST00000515262 	168 358 193 150 90 78 78 78 101 78 101 78 101 78 78 87 	159 	168 358 193 150 90 78 78 78 101 78 101 78 101 78 78 87 	159 	51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 	50 
ENST00000323496 	ENST00000463943 	258 	378 	258 	378 	52 	53 
ENST00000510207 ENST00000358008 ENST00000394701 ENST00000442366 	ENST00000273980 	183 739 178 117 	31 	183 739 178 117 	43 	52 52 52 52 	41 
ENST00000507623 ENST00000380638 	ENST00000463943 	197 197 	417 	197 197 	417 	53 53 	51 
ENST00000369291 	ENST00000587110 	1883 	1457 	1883 	1458 	53 	36 
ENST00000451194 ENST00000433999 	ENST00000425346 	27 18 	30 	38 29 	30 	39 39 	35 
ENST00000471856 ENST00000579709 	ENST00000429276 	254 254 	422 	254 254 	422 	52 52 	53 
ENST00000299576 ENST00000309377 ENST00000309357 ENST00000396648 ENST00000534147 	ENST00000492283 	935 1015 920 956 932 	506 	935 1015 920 956 932 	520 	53 53 53 53 53 	39 
ENST00000377813 ENST00000360807 ENST00000377807 ENST00000246043 ENST00000455029 	ENST00000463943 	3279 1965 2030 2975 1173 	408 	3279 1965 2030 2975 1173 	408 	52 52 52 52 52 	53 
ENST00000493763 ENST00000304734 	ENST00000525841 	2148 1412 	258 	2148 1412 	258 	53 53 	32 
ENST00000498161 ENST00000425761 ENST00000406984 ENST00000466086 ENST00000413500 ENST00000434913 ENST00000401830 ENST00000430907 ENST00000394290 ENST00000450676 ENST00000599364 	ENST00000449131 	321 339 172 205 203 344 544 344 376 344 321 	3801 	321 339 172 205 203 344 544 344 376 344 321 	3801 	52 52 52 52 52 52 52 52 52 52 52 	52 
ENST00000498161 ENST00000435241 ENST00000466086 ENST00000413500 ENST00000517577 ENST00000492727 ENST00000599364 	ENST00000449131 	359 382 243 241 383 384 359 	3761 	359 382 243 241 383 384 359 	3761 	33 33 33 33 33 33 33 	53 
ENST00000457879 ENST00000438861 ENST00000468666 ENST00000453975 ENST00000487534 ENST00000460542 ENST00000470534 ENST00000547271 ENST00000479494 ENST00000476132 ENST00000453057 ENST00000455882 ENST00000471291 ENST00000413609 ENST00000478186 ENST00000547522 	ENST00000424911 ENST00000420084 ENST00000419005 ENST00000430856 ENST00000427251 ENST00000446873 ENST00000415450 	724 692 200 388 626 624 624 405 622 622 381 381 622 381 192 405 	51 51 51 51 51 51 51 	732 700 208 396 634 632 632 413 630 630 389 389 630 389 200 413 	51 51 51 51 51 51 51 	45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 	42 42 42 42 42 42 42 
ENST00000445123 ENST00000539061 ENST00000436679 ENST00000504880 ENST00000522663 ENST00000403396 	ENST00000558924 	766 1548 604 841 2697 2697 	1300 	766 1548 604 841 2697 2697 	1319 	53 53 53 53 53 53 	34 
ENST00000498161 ENST00000435241 ENST00000425761 ENST00000517577 ENST00000492727 ENST00000401830 ENST00000430907 ENST00000450676 ENST00000599364 	ENST00000449131 	348 371 366 372 373 571 371 371 348 	3785 	348 371 366 372 373 571 371 371 348 	3785 	53 53 53 53 53 53 53 53 53 	53 
ENST00000482506 ENST00000395517 ENST00000418441 ENST00000493028 ENST00000396599 ENST00000454675 ENST00000461458 ENST00000495531 ENST00000484462 ENST00000403916 ENST00000453468 ENST00000463605 ENST00000485945 ENST00000488289 ENST00000480465 ENST00000395291 	ENST00000515262 	125 125 125 122 125 124 125 125 125 148 125 125 125 125 125 134 	141 	125 125 125 122 125 124 125 125 125 148 125 125 125 125 125 134 	141 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 	53 
ENST00000505154 ENST00000502959 ENST00000505764 ENST00000507146 ENST00000264424 ENST00000503520 ENST00000513437 	ENST00000459868 	694 805 886 915 701 670 699 	333 	694 805 886 915 701 670 699 	348 	53 53 53 53 53 53 53 	38 
ENST00000527604 ENST00000424294 ENST00000374307 ENST00000528624 ENST00000525713 ENST00000374301 ENST00000464008 ENST00000526158 ENST00000530599 ENST00000374300 ENST00000466284 ENST00000531361 	ENST00000536896 	265 355 169 390 299 364 656 359 388 318 1638 165 	755 	265 355 169 390 299 364 656 359 388 318 1638 165 	775 	53 53 53 53 53 53 53 53 53 53 53 53 	33 
ENST00000517577 ENST00000492727 	ENST00000449131 	219 216 	4164 	219 216 	4164 	52 52 	53 
ENST00000300035 ENST00000436580 ENST00000605787 	ENST00000444614 ENST00000536991 ENST00000461350 	1340 2828 522 	1665 343 1257 	1340 2828 522 	1665 343 1257 	53 53 53 	52 52 52 
ENST00000490133 	ENST00000510711 ENST00000598601 ENST00000485259 ENST00000301335 ENST00000367561 	732 	3027 2242 625 6799 1922 	735 	3041 2256 639 6813 1936 	43 	37 37 37 37 37 
ENST00000426263 	ENST00000515262 	1501 	115 	1501 	115 	52 	51 
ENST00000406913 ENST00000498752 ENST00000439573 ENST00000399415 ENST00000579116 	ENST00000592379 	299 269 269 261 269 	32 	299 269 269 261 269 	32 	52 52 52 52 52 	53 
ENST00000591416 ENST00000398495 ENST00000457839 	ENST00000283148 ENST00000497604 ENST00000409501 ENST00000473338 ENST00000409032 ENST00000540130 	2396 1865 2168 	1151 1964 1096 900 1288 1051 	2396 1865 2168 	1161 1974 1106 910 1298 1061 	53 53 53 	42 42 42 42 42 42 
ENST00000517577 	ENST00000449131 	216 	4179 	216 	4179 	53 	52 
ENST00000466086 ENST00000413500 ENST00000517577 	ENST00000449131 	74 72 214 	4188 	74 72 214 	4188 	53 53 53 	52 
ENST00000574872 	ENST00000519266 ENST00000520221 	651 	184 24 	651 	184 24 	53 	53 53 
ENST00000426588 ENST00000588814 ENST00000589810 ENST00000588641 ENST00000590348 ENST00000589576 ENST00000590774 ENST00000589586 ENST00000585866 ENST00000589773 ENST00000590886 ENST00000591787 	ENST00000562265 ENST00000307641 	121 89 121 93 94 120 121 226 292 289 234 262 	354 354 	121 89 121 93 94 120 121 226 292 289 234 262 	372 372 	53 53 53 53 53 53 53 53 53 53 53 53 	35 35 
ENST00000498161 ENST00000435241 ENST00000425761 ENST00000517577 ENST00000492727 ENST00000450676 ENST00000599364 	ENST00000449131 	359 382 377 383 384 382 359 	3788 	359 382 377 383 384 382 359 	3788 	53 53 53 53 53 53 53 	51 
ENST00000498752 ENST00000439573 ENST00000399415 ENST00000579116 	ENST00000592379 	267 267 259 267 	43 	267 267 259 267 	43 	53 53 53 53 	52 
ENST00000507623 ENST00000380638 	ENST00000463943 	201 201 	399 	201 201 	399 	53 53 	53 
ENST00000300107 	ENST00000445485 ENST00000467626 ENST00000381566 ENST00000430138 ENST00000320892 ENST00000475613 ENST00000299084 ENST00000573077 ENST00000498089 ENST00000590730 ENST00000450067 	2786 	1023 643 557 561 4523 2560 5581 73 1971 1612 1607 	2786 	1023 643 557 561 4523 2560 5581 73 1971 1612 1607 	53 	53 53 53 53 53 53 53 53 53 53 53 
ENST00000238831 	ENST00000471389 	5241 	4674 	5241 	4674 	41 	34 
ENST00000468666 ENST00000478186 	ENST00000445820 ENST00000428199 	247 239 	68 68 	247 239 	68 68 	53 53 	53 53 
ENST00000465295 ENST00000484462 ENST00000403916 ENST00000485945 ENST00000480465 ENST00000395291 	ENST00000515262 	78 78 101 78 78 87 	123 	78 78 101 78 78 87 	123 	51 51 51 51 51 51 	52 
ENST00000456820 	ENST00000480587 	818 	610 	818 	610 	52 	53 
ENST00000323496 	ENST00000463943 	258 	426 	258 	426 	52 	50 
ENST00000548015 	ENST00000546921 	527 	262 	527 	262 	52 	53 
ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000465295 ENST00000396599 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000536557 ENST00000484462 ENST00000403916 ENST00000480465 ENST00000395291 	ENST00000515262 	161 351 186 143 83 71 71 71 94 71 94 71 94 71 80 	154 	161 351 186 143 83 71 71 71 94 71 94 71 94 71 80 	154 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 	53 
ENST00000353265 	ENST00000216039 	2551 	1980 	2551 	1985 	49 	37 
ENST00000484430 ENST00000398981 ENST00000398259 	ENST00000604922 	692 700 688 	189 	692 700 688 	189 	52 52 52 	52 
ENST00000564161 	ENST00000577725 ENST00000551825 	4183 	356 1439 	4183 	356 1439 	32 	53 53 
ENST00000432629 ENST00000393148 	ENST00000492999 ENST00000486695 ENST00000467671 	204 230 	280 280 280 	204 230 	280 280 280 	53 53 	52 52 52 
ENST00000487100 ENST00000382175 ENST00000484430 ENST00000398981 ENST00000474167 ENST00000461022 	ENST00000604922 	549 423 549 557 545 571 	175 	549 423 549 557 545 571 	175 	49 49 49 49 49 49 	53 
ENST00000271375 	ENST00000481617 ENST00000369500 	7205 	1924 3085 	7205 	1924 3085 	51 	53 53 
ENST00000507623 ENST00000380638 	ENST00000463943 	205 205 	395 	205 205 	395 	52 52 	51 
ENST00000586722 ENST00000458297 	ENST00000309733 ENST00000489060 	655 573 	8049 3093 	664 582 	8049 3093 	43 43 	53 53 
ENST00000507623 ENST00000380638 	ENST00000463943 	182 182 	417 	182 182 	417 	53 53 	51 
ENST00000484430 ENST00000398981 ENST00000389400 	ENST00000604922 	518 526 544 	256 	518 526 544 	256 	53 53 53 	53 
ENST00000478266 	ENST00000427996 ENST00000436110 ENST00000430835 	722 	1058 1158 882 	722 	1058 1158 882 	53 	53 53 53 
ENST00000357037 	ENST00000380739 ENST00000397622 	2511 	2317 2375 	2511 	2332 2390 	52 	37 37 
ENST00000487100 ENST00000382175 ENST00000484430 ENST00000398981 ENST00000474167 	ENST00000604922 	546 420 546 554 542 	244 	546 420 546 554 542 	244 	53 53 53 53 53 	53 
ENST00000301740 ENST00000576924 ENST00000575009 ENST00000575701 ENST00000576894 ENST00000576415 ENST00000571378 ENST00000574340 ENST00000570971 	ENST00000504077 	803 514 221 470 470 145 151 488 8 	3077 	803 514 221 470 470 145 151 488 8 	3092 	53 53 53 53 53 53 53 53 53 	33 
ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000396599 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000536557 ENST00000484462 ENST00000403916 ENST00000469899 ENST00000480465 ENST00000395291 	ENST00000515262 	157 347 182 139 79 67 67 90 67 90 67 90 67 67 76 	159 	157 347 182 139 79 67 67 90 67 90 67 90 67 67 76 	159 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	50 
ENST00000515202 ENST00000506525 	ENST00000506838 	285 390 	690 	285 390 	690 	53 53 	53 
ENST00000568606 ENST00000260324 ENST00000565997 	ENST00000314100 ENST00000481247 	1372 1569 257 	5049 5088 	1372 1569 257 	5051 5090 	51 51 51 	39 39 
ENST00000567272 ENST00000403549 	ENST00000427908 	577 425 	1830 	595 443 	1830 	34 34 	52 
ENST00000588687 	ENST00000472403 	78 	1652 	78 	1652 	52 	53 
ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000465295 ENST00000396599 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000484462 ENST00000403916 ENST00000480465 ENST00000395291 	ENST00000515262 	161 351 186 143 83 71 71 71 94 71 71 94 71 80 	153 	161 351 186 143 83 71 71 71 94 71 71 94 71 80 	153 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 	53 
